Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0051301,cell division,19_GO:0009987 cellular process,-2.7,3.5,3.8,30286,517,134,8,6,2,2263|5000|7150|8452|10388|55743|79184|92421,FGFR2|ORC4|TOP1|CUL3|SYCP2|CHFR|BRCC3|CHMP4C,-0.62,Ccdc115
GO Biological Processes,19,GO:0009134,nucleoside diphosphate catabolic process,19_GO:0008152 metabolic process,-2.7,12,5.4,30286,58,134,3,2.2,1.3,226|4907|11164,ALDOA|NT5E|NUDT5,-0.62,Ccdc115
KEGG Pathway,24,hsa04010,MAPK signaling pathway,,-2.7,4.5,4.1,30286,299,134,6,4.5,1.8,285|2246|2263|2321|5532|7010,ANGPT2|FGF1|FGFR2|FLT1|PPP3CB|TEK,-0.62,Ccdc115
GO Biological Processes,19,GO:0045834,positive regulation of lipid metabolic process,19_GO:0048518 positive regulation of biological process,-2.7,7.4,4.7,30286,123,134,4,3,1.5,2246|3357|23682|27329,FGF1|HTR2B|RAB38|ANGPTL3,-0.62,Ccdc115
GO Biological Processes,19,GO:0070588,calcium ion transmembrane transport,19_GO:0051179 localization,-2.6,5.5,4.3,30286,206,134,5,3.7,1.6,2823|3357|4988|27039|283652,GPM6A|HTR2B|OPRM1|PKD2L2|SLC24A5,-0.62,Ccdc115
GO Biological Processes,19,GO:0043200,response to amino acid,19_GO:0050896 response to stimulus,-2.6,7.3,4.7,30286,124,134,4,3,1.5,2742|3184|4067|8452,GLRA2|HNRNPD|LYN|CUL3,-0.62,Ccdc115
GO Biological Processes,19,GO:0006414,translational elongation,19_GO:0008152 metabolic process,-2.6,11,5.4,30286,59,134,3,2.2,1.3,10973|51714|64320,ASCC3|SELENOT|RNF25,-0.61,Ccdc115
GO Biological Processes,19,GO:0051656,establishment of organelle localization,19_GO:0051179 localization,-2.6,3.9,3.9,30286,410,134,7,5.2,1.9,4067|4747|4869|7314|7534|8452|92421,LYN|NEFL|NPM1|UBB|YWHAZ|CUL3|CHMP4C,-0.6,Ccdc115
Reactome Gene Sets,6,R-HSA-5218859,Regulated Necrosis,,-2.6,11,5.3,30286,60,134,3,2.2,1.3,1687|7314|92421,GSDME|UBB|CHMP4C,-0.6,Ccdc115
GO Biological Processes,19,GO:0007093,mitotic cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.6,7.2,4.6,30286,126,134,4,3,1.5,4998|55743|79184|92421,ORC1|CHFR|BRCC3|CHMP4C,-0.6,Ccdc115
GO Biological Processes,19,GO:0001568,blood vessel development,19_GO:0032502 developmental process,-2.6,3.4,3.8,30286,527,134,8,6,2,71|285|2246|2263|2321|7010|9037|27329,ACTG1|ANGPT2|FGF1|FGFR2|FLT1|TEK|SEMA5A|ANGPTL3,-0.59,Ccdc115
GO Biological Processes,19,GO:0071902,positive regulation of protein serine/threonine kinase activity,19_GO:0048518 positive regulation of biological process,-2.6,7.1,4.6,30286,127,134,4,3,1.5,808|2246|2321|3357,CALM3|FGF1|FLT1|HTR2B,-0.59,Ccdc115
GO Biological Processes,19,GO:0021987,cerebral cortex development,19_GO:0032502 developmental process,-2.6,7.1,4.6,30286,127,134,4,3,1.5,4747|57142|64805|93986,NEFL|RTN4|P2RY12|FOXP2,-0.59,Ccdc115
GO Biological Processes,19,GO:0048255,mRNA stabilization,19_GO:0048519 negative regulation of biological process,-2.6,11,5.3,30286,61,134,3,2.2,1.3,3184|10758|169966,HNRNPD|TRAF3IP2|TENT5D,-0.59,Ccdc115
KEGG Pathway,24,hsa05200,Pathways in cancer,,-2.6,3.4,3.7,30286,531,134,8,6,2,367|808|2246|2263|3326|3567|5734|29119,AR|CALM3|FGF1|FGFR2|HSP90AB1|IL5|PTGER4|CTNNA3,-0.58,Ccdc115
GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-2.6,3.1,3.6,30286,659,134,9,6.7,2.2,1540|2823|4067|4747|7337|9037|57142|64805|347240,CYLD|GPM6A|LYN|NEFL|UBE3A|SEMA5A|RTN4|P2RY12|KIF24,-0.56,Ccdc115
GO Biological Processes,19,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19_GO:0048518 positive regulation of biological process,-2.6,5.3,4.2,30286,215,134,5,3.7,1.6,2246|2263|3357|4988|7010,FGF1|FGFR2|HTR2B|OPRM1|TEK,-0.56,Ccdc115
GO Biological Processes,19,GO:1901654,response to ketone,19_GO:0050896 response to stimulus,-2.6,5.3,4.2,30286,215,134,5,3.7,1.6,367|3184|4747|5734|7337,AR|HNRNPD|NEFL|PTGER4|UBE3A,-0.56,Ccdc115
GO Biological Processes,19,GO:1901292,nucleoside phosphate catabolic process,19_GO:0008152 metabolic process,-2.5,6.8,4.5,30286,132,134,4,3,1.5,226|4907|10846|11164,ALDOA|NT5E|PDE10A|NUDT5,-0.54,Ccdc115
GO Biological Processes,19,GO:0034109,homotypic cell-cell adhesion,19_GO:0009987 cellular process,-2.5,11,5.1,30286,64,134,3,2.2,1.3,71|29119|64805,ACTG1|CTNNA3|P2RY12,-0.54,Ccdc115
GO Biological Processes,19,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,11,5.1,30286,64,134,3,2.2,1.3,57142|79184|373509,RTN4|BRCC3|USP50,-0.54,Ccdc115
GO Biological Processes,19,GO:0050727,regulation of inflammatory response,19_GO:0050896 response to stimulus,-2.5,3.7,3.8,30286,425,134,7,5.2,1.9,1540|4067|4907|5734|7010|55450|64922,CYLD|LYN|NT5E|PTGER4|TEK|CAMK2N1|LRRC19,-0.54,Ccdc115
GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-2.5,3.3,3.7,30286,542,134,8,6,2,4067|4747|4869|7314|7534|8452|92421|415117,LYN|NEFL|NPM1|UBB|YWHAZ|CUL3|CHMP4C|STX19,-0.54,Ccdc115
GO Biological Processes,19,GO:0009611,response to wounding,19_GO:0050896 response to stimulus,-2.5,3.7,3.8,30286,426,134,7,5.2,1.9,71|2246|4067|4747|23767|64805|92421,ACTG1|FGF1|LYN|NEFL|FLRT3|P2RY12|CHMP4C,-0.54,Ccdc115
Reactome Gene Sets,6,R-HSA-418594,G alpha (i) signalling events,,-2.5,4.3,3.9,30286,318,134,6,4.5,1.8,808|4988|5532|9934|10803|64805,CALM3|OPRM1|PPP3CB|P2RY14|CCR9|P2RY12,-0.54,Ccdc115
Reactome Gene Sets,6,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,,-2.5,6.7,4.4,30286,134,134,4,3,1.5,808|4067|5532|7314,CALM3|LYN|PPP3CB|UBB,-0.54,Ccdc115
GO Biological Processes,19,GO:0043405,regulation of MAP kinase activity,19_GO:0008152 metabolic process,-2.5,6.7,4.4,30286,134,134,4,3,1.5,2246|2321|3357|4067,FGF1|FLT1|HTR2B|LYN,-0.54,Ccdc115
GO Biological Processes,19,GO:0018108,peptidyl-tyrosine phosphorylation,19_GO:0008152 metabolic process,-2.5,10,5.1,30286,65,134,3,2.2,1.3,2263|2321|4067,FGFR2|FLT1|LYN,-0.54,Ccdc115
GO Biological Processes,19,GO:0000280,nuclear division,19_GO:0009987 cellular process,-2.5,4.2,3.9,30286,320,134,6,4.5,1.8,5000|7314|8452|10388|54456|92421,ORC4|UBB|CUL3|SYCP2|MOV10L1|CHMP4C,-0.53,Ccdc115
Reactome Gene Sets,6,R-HSA-422475,Axon guidance,,-2.5,3.3,3.6,30286,548,134,8,6,2,71|3326|4067|5532|7314|8633|9037|23767,ACTG1|HSP90AB1|LYN|PPP3CB|UBB|UNC5C|SEMA5A|FLRT3,-0.53,Ccdc115
Canonical Pathways,11,M255,PID HIF1 TFPATHWAY,,-2.5,10,5,30286,66,134,3,2.2,1.3,226|4869|4907,ALDOA|NPM1|NT5E,-0.52,Ccdc115
KEGG Pathway,24,hsa04915,Estrogen signaling pathway,,-2.5,6.6,4.4,30286,137,134,4,3,1.5,808|3326|3858|4988,CALM3|HSP90AB1|KRT10|OPRM1,-0.51,Ccdc115
GO Biological Processes,19,GO:0048857,neural nucleus development,19_GO:0032502 developmental process,-2.5,10,5,30286,67,134,3,2.2,1.3,808|5354|93986,CALM3|PLP1|FOXP2,-0.51,Ccdc115
Reactome Gene Sets,6,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,,-2.5,10,5,30286,67,134,3,2.2,1.3,71|808|7529,ACTG1|CALM3|YWHAB,-0.51,Ccdc115
GO Biological Processes,19,GO:0018212,peptidyl-tyrosine modification,19_GO:0008152 metabolic process,-2.5,10,5,30286,67,134,3,2.2,1.3,2263|2321|4067,FGFR2|FLT1|LYN,-0.51,Ccdc115
GO Biological Processes,19,GO:0035239,tube morphogenesis,19_GO:0032502 developmental process,-2.5,3,3.5,30286,682,134,9,6.7,2.2,71|285|367|2246|2263|2321|7010|9037|27329,ACTG1|ANGPT2|AR|FGF1|FGFR2|FLT1|TEK|SEMA5A|ANGPTL3,-0.5,Ccdc115
GO Biological Processes,19,GO:0071300,cellular response to retinoic acid,19_GO:0050896 response to stimulus,-2.5,10,4.9,30286,68,134,3,2.2,1.3,2263|4067|27429,FGFR2|LYN|HTRA2,-0.5,Ccdc115
GO Biological Processes,19,GO:0001101,response to acid chemical,19_GO:0050896 response to stimulus,-2.5,6.5,4.3,30286,139,134,4,3,1.5,2742|3184|4067|8452,GLRA2|HNRNPD|LYN|CUL3,-0.5,Ccdc115
GO Biological Processes,19,GO:0002260,lymphocyte homeostasis,19_GO:0042592 homeostatic process,-2.4,9.8,4.9,30286,69,134,3,2.2,1.3,4067|5532|10758,LYN|PPP3CB|TRAF3IP2,-0.49,Ccdc115
KEGG Pathway,24,hsa04924,Renin secretion,,-2.4,9.8,4.9,30286,69,134,3,2.2,1.3,808|5532|5734,CALM3|PPP3CB|PTGER4,-0.49,Ccdc115
GO Biological Processes,19,GO:0050920,regulation of chemotaxis,19_GO:0040011 locomotion,-2.4,4.9,4,30286,229,134,5,3.7,1.6,285|2246|4067|9037|64805,ANGPT2|FGF1|LYN|SEMA5A|P2RY12,-0.49,Ccdc115
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0032502 developmental process,-2.4,4.1,3.8,30286,331,134,6,4.5,1.8,1540|4067|5532|5734|10758|10803,CYLD|LYN|PPP3CB|PTGER4|TRAF3IP2|CCR9,-0.49,Ccdc115
GO Biological Processes,19,GO:0034655,nucleobase-containing compound catabolic process,19_GO:0008152 metabolic process,-2.4,4.1,3.8,30286,332,134,6,4.5,1.8,226|3184|4907|10846|11164|246175,ALDOA|HNRNPD|NT5E|PDE10A|NUDT5|CNOT6L,-0.48,Ccdc115
GO Biological Processes,19,GO:0002758,innate immune response-activating signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.4,6.4,4.3,30286,142,134,4,3,1.5,1540|4067|64922|92610,CYLD|LYN|LRRC19|TIFA,-0.48,Ccdc115
GO Biological Processes,19,GO:0043489,RNA stabilization,19_GO:0048519 negative regulation of biological process,-2.4,9.7,4.9,30286,70,134,3,2.2,1.3,3184|10758|169966,HNRNPD|TRAF3IP2|TENT5D,-0.48,Ccdc115
Reactome Gene Sets,6,R-HSA-68949,Orc1 removal from chromatin,,-2.4,9.5,4.8,30286,71,134,3,2.2,1.3,4998|5000|7314,ORC1|ORC4|UBB,-0.46,Ccdc115
GO Biological Processes,19,GO:0045862,positive regulation of proteolysis,19_GO:0048518 positive regulation of biological process,-2.4,4,3.7,30286,336,134,6,4.5,1.8,4067|6613|27429|29978|55743|373509,LYN|SUMO2|HTRA2|UBQLN2|CHFR|USP50,-0.46,Ccdc115
GO Biological Processes,19,GO:0007507,heart development,19_GO:0032502 developmental process,-2.4,3.2,3.5,30286,570,134,8,6,2,2263|3357|5532|7010|10758|23767|57142|128344,FGFR2|HTR2B|PPP3CB|TEK|TRAF3IP2|FLRT3|RTN4|CIMAP3,-0.46,Ccdc115
GO Biological Processes,19,GO:0050808,synapse organization,19_GO:0009987 cellular process,-2.4,4,3.7,30286,337,134,6,4.5,1.8,71|2823|4747|23767|91851|347730,ACTG1|GPM6A|NEFL|FLRT3|CHRDL1|LRRTM1,-0.46,Ccdc115
Reactome Gene Sets,6,R-HSA-9675108,Nervous system development,,-2.4,3.2,3.5,30286,573,134,8,6,2,71|3326|4067|5532|7314|8633|9037|23767,ACTG1|HSP90AB1|LYN|PPP3CB|UBB|UNC5C|SEMA5A|FLRT3,-0.45,Ccdc115
GO Biological Processes,19,GO:0055082,intracellular chemical homeostasis,19_GO:0042592 homeostatic process,-2.4,3.1,3.5,30286,575,134,8,6,2,212|3357|7337|23682|51714|57142|84899|283652,ALAS2|HTR2B|UBE3A|RAB38|SELENOT|RTN4|TMTC4|SLC24A5,-0.44,Ccdc115
Reactome Gene Sets,6,R-HSA-9824439,Bacterial Infection Pathways,,-2.4,9.3,4.7,30286,73,134,3,2.2,1.3,808|3326|7314,CALM3|HSP90AB1|UBB,-0.44,Ccdc115
GO Biological Processes,19,GO:1902373,negative regulation of mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.4,9.3,4.7,30286,73,134,3,2.2,1.3,3184|10758|169966,HNRNPD|TRAF3IP2|TENT5D,-0.44,Ccdc115
GO Biological Processes,19,GO:1901987,regulation of cell cycle phase transition,19_GO:0050789 regulation of biological process,-2.4,3.5,3.5,30286,455,134,7,5.2,1.9,4869|4998|8452|55743|79184|92421|373509,NPM1|ORC1|CUL3|CHFR|BRCC3|CHMP4C|USP50,-0.44,Ccdc115
GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-2.4,3.1,3.4,30286,578,134,8,6,2,808|2246|2321|3326|3357|3567|4067|7010,CALM3|FGF1|FLT1|HSP90AB1|HTR2B|IL5|LYN|TEK,-0.44,Ccdc115
GO Biological Processes,19,GO:0009636,response to toxic substance,19_GO:0050896 response to stimulus,-2.4,4.7,3.8,30286,240,134,5,3.7,1.6,4067|4747|9963|27429|51714,LYN|NEFL|SLC23A1|HTRA2|SELENOT,-0.43,Ccdc115
Reactome Gene Sets,6,R-HSA-453279,Mitotic G1 phase and G1/S transition,,-2.4,6.1,4.1,30286,149,134,4,3,1.5,4067|4998|5000|7314,LYN|ORC1|ORC4|UBB,-0.43,Ccdc115
GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0009987 cellular process,-2.3,3.9,3.6,30286,346,134,6,4.5,1.8,5000|7314|8452|10388|54456|92421,ORC4|UBB|CUL3|SYCP2|MOV10L1|CHMP4C,-0.42,Ccdc115
GO Biological Processes,19,GO:0009185,ribonucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2.3,8.9,4.6,30286,76,134,3,2.2,1.3,226|4907|11164,ALDOA|NT5E|NUDT5,-0.4,Ccdc115
GO Biological Processes,19,GO:0050769,positive regulation of neurogenesis,19_GO:0032502 developmental process,-2.3,4.6,3.8,30286,246,134,5,3.7,1.6,443|4067|4747|4988|9037,ASPA|LYN|NEFL|OPRM1|SEMA5A,-0.39,Ccdc115
GO Biological Processes,19,GO:0070936,protein K48-linked ubiquitination,19_GO:0008152 metabolic process,-2.3,8.8,4.6,30286,77,134,3,2.2,1.3,7337|8452|57531,UBE3A|CUL3|HACE1,-0.39,Ccdc115
GO Biological Processes,19,GO:0016310,phosphorylation,19_GO:0008152 metabolic process,-2.3,2.8,3.3,30286,721,134,9,6.7,2.2,658|2263|2321|3357|4067|5532|7010|7150|7534,BMPR1B|FGFR2|FLT1|HTR2B|LYN|PPP3CB|TEK|TOP1|YWHAZ,-0.39,Ccdc115
Reactome Gene Sets,6,R-HSA-500792,GPCR ligand binding,,-2.3,3.4,3.5,30286,468,134,7,5.2,1.9,3357|4988|5734|6019|9934|10803|64805,HTR2B|OPRM1|PTGER4|RLN2|P2RY14|CCR9|P2RY12,-0.39,Ccdc115
GO Biological Processes,19,GO:0007338,single fertilization,19_GO:0022414 reproductive process,-2.3,5.8,4,30286,155,134,4,3,1.5,226|367|4809|7337,ALDOA|AR|SNU13|UBE3A,-0.38,Ccdc115
GO Biological Processes,19,GO:0035304,regulation of protein dephosphorylation,19_GO:0008152 metabolic process,-2.3,8.6,4.5,30286,79,134,3,2.2,1.3,808|3326|7529,CALM3|HSP90AB1|YWHAB,-0.37,Ccdc115
GO Biological Processes,19,GO:2001236,regulation of extrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.3,5.8,4,30286,157,134,4,3,1.5,367|658|1540|27429,AR|BMPR1B|CYLD|HTRA2,-0.37,Ccdc115
KEGG Pathway,24,hsa04110,Cell cycle,,-2.3,5.8,4,30286,157,134,4,3,1.5,4998|5000|7529|7534,ORC1|ORC4|YWHAB|YWHAZ,-0.37,Ccdc115
GO Biological Processes,19,GO:0006816,calcium ion transport,19_GO:0051179 localization,-2.3,4.5,3.7,30286,252,134,5,3.7,1.6,2823|3357|4988|27039|283652,GPM6A|HTR2B|OPRM1|PKD2L2|SLC24A5,-0.36,Ccdc115
GO Biological Processes,19,GO:0007292,female gamete generation,19_GO:0022414 reproductive process,-2.3,5.7,4,30286,158,134,4,3,1.5,658|5000|7314|10388,BMPR1B|ORC4|UBB|SYCP2,-0.36,Ccdc115
GO Biological Processes,19,GO:1990138,neuron projection extension,19_GO:0040007 growth,-2.3,8.5,4.5,30286,80,134,3,2.2,1.3,5532|9037|23767,PPP3CB|SEMA5A|FLRT3,-0.36,Ccdc115
Canonical Pathways,11,M223,PID BETA CATENIN NUC PATHWAY,,-2.3,8.5,4.5,30286,80,134,3,2.2,1.3,367|7529|7534,AR|YWHAB|YWHAZ,-0.36,Ccdc115
GO Biological Processes,19,GO:0051321,meiotic cell cycle,19_GO:0022414 reproductive process,-2.2,4.4,3.7,30286,255,134,5,3.7,1.6,5000|7314|10388|54456|55743,ORC4|UBB|SYCP2|MOV10L1|CHFR,-0.35,Ccdc115
GO Biological Processes,19,GO:0071345,cellular response to cytokine stimulus,19_GO:0050896 response to stimulus,-2.2,2.8,3.2,30286,738,134,9,6.7,2.2,71|1687|3326|3567|4067|10758|10803|27429|92610,ACTG1|GSDME|HSP90AB1|IL5|LYN|TRAF3IP2|CCR9|HTRA2|TIFA,-0.35,Ccdc115
GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-2.2,4.4,3.7,30286,256,134,5,3.7,1.6,808|2246|2321|3326|3357,CALM3|FGF1|FLT1|HSP90AB1|HTR2B,-0.34,Ccdc115
GO Biological Processes,19,GO:0000075,cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.2,5.6,3.9,30286,161,134,4,3,1.5,4998|55743|79184|92421,ORC1|CHFR|BRCC3|CHMP4C,-0.34,Ccdc115
GO Biological Processes,19,GO:0043406,positive regulation of MAP kinase activity,19_GO:0048518 positive regulation of biological process,-2.2,8.3,4.4,30286,82,134,3,2.2,1.3,2246|2321|3357,FGF1|FLT1|HTR2B,-0.34,Ccdc115
GO Biological Processes,19,GO:1904427,positive regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-2.2,8.3,4.4,30286,82,134,3,2.2,1.3,808|5354|5532,CALM3|PLP1|PPP3CB,-0.34,Ccdc115
GO Biological Processes,19,GO:0048709,oligodendrocyte differentiation,19_GO:0032502 developmental process,-2.2,8.3,4.4,30286,82,134,3,2.2,1.3,443|4067|5354,ASPA|LYN|PLP1,-0.34,Ccdc115
GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-2.2,3.3,3.4,30286,483,134,7,5.2,1.9,1540|3326|4869|5532|23682|27429|57142,CYLD|HSP90AB1|NPM1|PPP3CB|RAB38|HTRA2|RTN4,-0.34,Ccdc115
KEGG Pathway,24,hsa04080,Neuroactive ligand-receptor interaction,,-2.2,3.7,3.5,30286,367,134,6,4.5,1.8,2742|3357|4988|5734|6019|9934,GLRA2|HTR2B|OPRM1|PTGER4|RLN2|P2RY14,-0.33,Ccdc115
Reactome Gene Sets,6,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),,-2.2,8.2,4.4,30286,83,134,3,2.2,1.3,808|5532|7314,CALM3|PPP3CB|UBB,-0.33,Ccdc115
GO Biological Processes,19,GO:0009132,nucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2.2,8.2,4.4,30286,83,134,3,2.2,1.3,226|4907|11164,ALDOA|NT5E|NUDT5,-0.33,Ccdc115
GO Biological Processes,19,GO:0006397,mRNA processing,19_GO:0008152 metabolic process,-2.2,3.2,3.3,30286,488,134,7,5.2,1.9,3187|4809|23283|51691|220988|246175|403314,HNRNPH1|SNU13|CSTF2T|LSM8|HNRNPA3|CNOT6L|APOBEC4,-0.33,Ccdc115
GO Biological Processes,19,GO:0051276,chromosome organization,19_GO:0009987 cellular process,-2.2,3.2,3.3,30286,489,134,7,5.2,1.9,3006|3326|7150|8452|10388|10973|92421,H1-2|HSP90AB1|TOP1|CUL3|SYCP2|ASCC3|CHMP4C,-0.32,Ccdc115
Reactome Gene Sets,6,R-HSA-6802957,Oncogenic MAPK signaling,,-2.2,8.1,4.3,30286,84,134,3,2.2,1.3,71|808|7529,ACTG1|CALM3|YWHAB,-0.32,Ccdc115
Canonical Pathways,11,M5885,NABA MATRISOME ASSOCIATED,,-2.2,2.7,3.2,30286,751,134,9,6.7,2.2,285|2246|3567|9037|9068|23452|27329|91851|143662,ANGPT2|FGF1|IL5|SEMA5A|ANGPTL1|ANGPTL2|ANGPTL3|CHRDL1|MUC15,-0.32,Ccdc115
GO Biological Processes,19,GO:0006468,protein phosphorylation,19_GO:0008152 metabolic process,-2.2,3.2,3.3,30286,491,134,7,5.2,1.9,658|2263|2321|4067|5532|7150|7534,BMPR1B|FGFR2|FLT1|LYN|PPP3CB|TOP1|YWHAZ,-0.32,Ccdc115
Reactome Gene Sets,6,R-HSA-76002,"Platelet activation, signaling and aggregation",,-2.2,4.3,3.6,30286,263,134,5,3.7,1.6,226|808|4067|7534|64805,ALDOA|CALM3|LYN|YWHAZ|P2RY12,-0.32,Ccdc115
GO Biological Processes,19,GO:1902369,negative regulation of RNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.2,8,4.3,30286,85,134,3,2.2,1.3,3184|10758|169966,HNRNPD|TRAF3IP2|TENT5D,-0.32,Ccdc115
GO Biological Processes,19,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-2.2,5.4,3.8,30286,166,134,4,3,1.5,3326|6613|7337|55743,HSP90AB1|SUMO2|UBE3A|CHFR,-0.32,Ccdc115
GO Biological Processes,19,GO:0044270,cellular nitrogen compound catabolic process,19_GO:0008152 metabolic process,-2.2,3.6,3.4,30286,373,134,6,4.5,1.8,226|3184|4907|10846|11164|246175,ALDOA|HNRNPD|NT5E|PDE10A|NUDT5|CNOT6L,-0.32,Ccdc115
GO Biological Processes,19,GO:0046700,heterocycle catabolic process,19_GO:0008152 metabolic process,-2.2,3.6,3.4,30286,374,134,6,4.5,1.8,226|3184|4907|10846|11164|246175,ALDOA|HNRNPD|NT5E|PDE10A|NUDT5|CNOT6L,-0.31,Ccdc115
GO Biological Processes,19,GO:0002218,activation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,5.4,3.8,30286,167,134,4,3,1.5,1540|4067|64922|92610,CYLD|LYN|LRRC19|TIFA,-0.31,Ccdc115
Reactome Gene Sets,6,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,,-2.2,7.9,4.3,30286,86,134,3,2.2,1.3,71|3326|4067,ACTG1|HSP90AB1|LYN,-0.31,Ccdc115
GO Biological Processes,19,GO:0071230,cellular response to amino acid stimulus,19_GO:0050896 response to stimulus,-2.2,7.9,4.3,30286,86,134,3,2.2,1.3,2742|3184|8452,GLRA2|HNRNPD|CUL3,-0.31,Ccdc115
GO Biological Processes,19,GO:1903169,regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-2.2,5.4,3.8,30286,168,134,4,3,1.5,808|4067|5354|5532,CALM3|LYN|PLP1|PPP3CB,-0.31,Ccdc115
GO Biological Processes,19,GO:0055080,monoatomic cation homeostasis,19_GO:0042592 homeostatic process,-2.2,3.2,3.3,30286,497,134,7,5.2,1.9,212|3357|4907|7337|23682|84899|283652,ALAS2|HTR2B|NT5E|UBE3A|RAB38|TMTC4|SLC24A5,-0.31,Ccdc115
GO Biological Processes,19,GO:0071900,regulation of protein serine/threonine kinase activity,19_GO:0008152 metabolic process,-2.2,4.2,3.5,30286,267,134,5,3.7,1.6,808|2246|2321|3357|4067,CALM3|FGF1|FLT1|HTR2B|LYN,-0.3,Ccdc115
GO Biological Processes,19,GO:0044344,cellular response to fibroblast growth factor stimulus,19_GO:0050896 response to stimulus,-2.2,7.8,4.2,30286,87,134,3,2.2,1.3,2246|2263|23767,FGF1|FGFR2|FLRT3,-0.3,Ccdc115
GO Biological Processes,19,GO:0043488,regulation of mRNA stability,19_GO:0048519 negative regulation of biological process,-2.2,4.2,3.5,30286,269,134,5,3.7,1.6,3184|4869|10758|169966|246175,HNRNPD|NPM1|TRAF3IP2|TENT5D|CNOT6L,-0.3,Ccdc115
GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-2.2,3.6,3.4,30286,380,134,6,4.5,1.8,4869|4998|27429|55743|79184|92421,NPM1|ORC1|HTRA2|CHFR|BRCC3|CHMP4C,-0.3,Ccdc115
GO Biological Processes,19,GO:0046889,positive regulation of lipid biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.2,7.7,4.2,30286,88,134,3,2.2,1.3,2246|3357|23682,FGF1|HTR2B|RAB38,-0.3,Ccdc115
GO Biological Processes,19,GO:0030901,midbrain development,19_GO:0032502 developmental process,-2.2,7.7,4.2,30286,88,134,3,2.2,1.3,808|2263|5354,CALM3|FGFR2|PLP1,-0.3,Ccdc115
GO Biological Processes,19,GO:0140013,meiotic nuclear division,19_GO:0022414 reproductive process,-2.1,5.3,3.7,30286,171,134,4,3,1.5,5000|7314|10388|54456,ORC4|UBB|SYCP2|MOV10L1,-0.29,Ccdc115
GO Biological Processes,19,GO:0010638,positive regulation of organelle organization,19_GO:0048518 positive regulation of biological process,-2.1,3.1,3.2,30286,504,134,7,5.2,1.9,3184|3567|5532|8452|9037|27429|246175,HNRNPD|IL5|PPP3CB|CUL3|SEMA5A|HTRA2|CNOT6L,-0.29,Ccdc115
GO Biological Processes,19,GO:0042063,gliogenesis,19_GO:0032502 developmental process,-2.1,4.2,3.5,30286,272,134,5,3.7,1.6,443|4067|5354|57142|64805,ASPA|LYN|PLP1|RTN4|P2RY12,-0.28,Ccdc115
GO Biological Processes,19,GO:0050680,negative regulation of epithelial cell proliferation,19_GO:0048519 negative regulation of biological process,-2.1,5.2,3.7,30286,173,134,4,3,1.5,367|2263|2321|55840,AR|FGFR2|FLT1|EAF2,-0.28,Ccdc115
GO Biological Processes,19,GO:0050801,monoatomic ion homeostasis,19_GO:0042592 homeostatic process,-2.1,3.1,3.2,30286,507,134,7,5.2,1.9,212|3357|4907|7337|23682|84899|283652,ALAS2|HTR2B|NT5E|UBE3A|RAB38|TMTC4|SLC24A5,-0.28,Ccdc115
GO Biological Processes,19,GO:0048762,mesenchymal cell differentiation,19_GO:0032502 developmental process,-2.1,5.2,3.7,30286,174,134,4,3,1.5,2263|3357|9037|57142,FGFR2|HTR2B|SEMA5A|RTN4,-0.27,Ccdc115
