_MEMBER_Ccdc115,_LogP_Ccdc115,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.5775709080406677,GO:0045089,M1,1,0,GO Biological Processes,19,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.5775709080406677,5.63026504488235,5.198407515886168,30286,281,134,7,5.223880597014926,1.9221783569410809,1540|4067|57142|64922|79184|92610|373509,CYLD|LYN|RTN4|LRRC19|BRCC3|TIFA|USP50,-1.0830748610494563,0,8,0,0,-4.643808481778267,23.38085434894493,
1,-3.545989720331519,GO:0070536,M1,1,0,GO Biological Processes,19,protein K63-linked deubiquitination,19_GO:0008152 metabolic process,-3.545989720331519,23.38085434894493,8.038422947935118,30286,29,134,3,2.2388059701492535,1.278024200489543,1540|79184|373509,CYLD|BRCC3|USP50,-1.0710363096616518,0,8,0,0,-4.643808481778267,23.38085434894493,
1,-3.055473868092559,GO:0062207,M1,1,0,GO Biological Processes,19,regulation of pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.055473868092559,6.8076784750944075,5.001925870880312,30286,166,134,5,3.7313432835820897,1.6372788802699978,4067|5094|57142|79184|373509,LYN|PCBP2|RTN4|BRCC3|USP50,-0.8486684280055594,0,8,0,0,-4.643808481778267,23.38085434894493,
1,-2.861409863905178,GO:0039531,M1,1,0,GO Biological Processes,19,regulation of cytoplasmic pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.861409863905178,8.370923161967939,5.115600963986249,30286,108,134,4,2.985074626865672,1.4700918647267915,5094|57142|79184|373509,PCBP2|RTN4|BRCC3|USP50,-0.7462180970162865,0,8,0,0,-4.643808481778267,23.38085434894493,
1,-2.680476943368526,GO:0002221,M1,1,0,GO Biological Processes,19,pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.680476943368526,7.471567780930061,4.755089005766471,30286,121,134,4,2.985074626865672,1.4700918647267915,1540|4067|64922|92610,CYLD|LYN|LRRC19|TIFA,-0.6408993020059027,0,8,0,0,-4.643808481778267,23.38085434894493,
1,-2.5379790460973313,GO:0062208,M1,1,0,GO Biological Processes,19,positive regulation of pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5379790460973313,10.594449626865671,5.122200561110154,30286,64,134,3,2.2388059701492535,1.278024200489543,57142|79184|373509,RTN4|BRCC3|USP50,-0.5444429629168943,0,8,0,0,-4.643808481778267,23.38085434894493,
1,-2.430102741729729,GO:0002758,M1,1,0,GO Biological Processes,19,innate immune response-activating signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.430102741729729,6.36661761614463,4.273193011888757,30286,142,134,4,2.985074626865672,1.4700918647267915,1540|4067|64922|92610,CYLD|LYN|LRRC19|TIFA,-0.4793003274933916,0,8,0,0,-4.643808481778267,23.38085434894493,
1,-2.1822478433482986,GO:0002218,M1,1,0,GO Biological Processes,19,activation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1822478433482986,5.413531146661901,3.8126969155864705,30286,167,134,4,2.985074626865672,1.4700918647267915,1540|4067|64922|92610,CYLD|LYN|LRRC19|TIFA,-0.3127503687894415,0,8,0,0,-4.643808481778267,23.38085434894493,
1,-2.0561130169880686,GO:0050778,M1,1,0,GO Biological Processes,19,positive regulation of immune response,19_GO:0002376 immune system process,-2.0561130169880686,2.7647085672554663,3.041511842060914,30286,654,134,8,5.970149253731344,2.046788972748526,1540|1687|4067|57142|64922|79184|92610|373509,CYLD|GSDME|LYN|RTN4|LRRC19|BRCC3|TIFA|USP50,-0.24460748940689822,0,8,0,0,-4.643808481778267,23.38085434894493,
1,-4.629887306834581,GO:0035589,M1,1,0,GO Biological Processes,19,G protein-coupled purinergic nucleotide receptor signaling pathway,19_GO:0050896 response to stimulus,-4.629887306834581,52.157290470723304,12.298711266550798,30286,13,134,3,2.2388059701492535,1.278024200489543,2857|9934|64805,GPR34|P2RY14|P2RY12,-1.5329568569200054,0,9,1,1,-4.629887306834581,52.157290470723304,
1,-3.5920098711365136,GO:0035590,M1,1,0,GO Biological Processes,19,purinergic nucleotide receptor signaling pathway,19_GO:0050896 response to stimulus,-3.5920098711365136,24.21588486140725,8.19317580043479,30286,28,134,3,2.2388059701492535,1.278024200489543,2857|9934|64805,GPR34|P2RY14|P2RY12,-1.0830748610494563,0,9,0,0,-4.629887306834581,52.157290470723304,
1,-4.524256109641873,GO:0031396,M1,1,0,GO Biological Processes,19,regulation of protein ubiquitination,19_GO:0008152 metabolic process,-4.524256109641873,7.99042665460576,6.578816064360977,30286,198,134,7,5.223880597014926,1.9221783569410809,3326|4869|7314|7337|8452|55743|84707,HSP90AB1|NPM1|UBB|UBE3A|CUL3|CHFR|BEX2,-1.4756303393018524,0,10,1,1,-4.524256109641873,10.463653952459923,
1,-3.986572379653519,GO:1903320,M1,1,0,GO Biological Processes,19,regulation of protein modification by small protein conjugation or removal,19_GO:0008152 metabolic process,-3.986572379653519,6.564748869759089,5.781973714844862,30286,241,134,7,5.223880597014926,1.9221783569410809,3326|4869|7314|7337|8452|55743|84707,HSP90AB1|NPM1|UBB|UBE3A|CUL3|CHFR|BEX2,-1.319431578492295,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-3.9312813351193308,GO:1901873,M1,1,0,GO Biological Processes,19,regulation of post-translational protein modification,19_GO:0008152 metabolic process,-3.9312813351193308,6.431319014682685,5.702050084638622,30286,246,134,7,5.223880597014926,1.9221783569410809,3326|4869|7314|7337|8452|55743|84707,HSP90AB1|NPM1|UBB|UBE3A|CUL3|CHFR|BEX2,-1.319431578492295,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-3.91463092089017,GO:0031398,M1,1,0,GO Biological Processes,19,positive regulation of protein ubiquitination,19_GO:0048518 positive regulation of biological process,-3.91463092089017,10.463653952459923,6.568007319874275,30286,108,134,5,3.7313432835820897,1.6372788802699978,4869|7314|7337|8452|55743,NPM1|UBB|UBE3A|CUL3|CHFR,-1.31152741919811,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-3.53872592351901,GO:1903322,M1,1,0,GO Biological Processes,19,positive regulation of protein modification by small protein conjugation or removal,19_GO:0048518 positive regulation of biological process,-3.53872592351901,8.692881745120552,5.859789177343866,30286,130,134,5,3.7313432835820897,1.6372788802699978,4869|7314|7337|8452|55743,NPM1|UBB|UBE3A|CUL3|CHFR,-1.0710363096616518,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-3.523354417562801,GO:1901875,M1,1,0,GO Biological Processes,19,positive regulation of post-translational protein modification,19_GO:0048518 positive regulation of biological process,-3.523354417562801,8.6265238692036,5.831640470532449,30286,131,134,5,3.7313432835820897,1.6372788802699978,4869|7314|7337|8452|55743,NPM1|UBB|UBE3A|CUL3|CHFR,-1.0710363096616518,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-3.4765590294139646,GO:0030163,M1,1,0,GO Biological Processes,19,protein catabolic process,19_GO:0008152 metabolic process,-3.4765590294139646,3.4967147385435693,4.491066385020906,30286,711,134,11,8.208955223880597,2.371328389793718,5094|7314|7337|8452|10973|27429|29978|55743|57531|64320|92421,PCBP2|UBB|UBE3A|CUL3|ASCC3|HTRA2|UBQLN2|CHFR|HACE1|RNF25|CHMP4C,-1.0533165938507287,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-3.467852975774563,GO:0019941,M1,1,0,GO Biological Processes,19,modification-dependent protein catabolic process,19_GO:0008152 metabolic process,-3.467852975774563,4.159783902573024,4.696060326506329,30286,489,134,9,6.7164179104477615,2.162315511062283,5094|7314|7337|8452|10973|55743|57531|64320|92421,PCBP2|UBB|UBE3A|CUL3|ASCC3|CHFR|HACE1|RNF25|CHMP4C,-1.0533165938507287,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-3.4668821127598615,GO:0051603,M1,1,0,GO Biological Processes,19,proteolysis involved in protein catabolic process,19_GO:0008152 metabolic process,-3.4668821127598615,3.779513802226327,4.576538099949835,30286,598,134,10,7.462686567164179,2.2701452480269726,5094|7314|7337|8452|10973|29978|55743|57531|64320|92421,PCBP2|UBB|UBE3A|CUL3|ASCC3|UBQLN2|CHFR|HACE1|RNF25|CHMP4C,-1.0533165938507287,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-3.3978484009842,GO:0043632,M1,1,0,GO Biological Processes,19,modification-dependent macromolecule catabolic process,19_GO:0008152 metabolic process,-3.3978484009842,4.068268656716418,4.611905705581487,30286,500,134,9,6.7164179104477615,2.162315511062283,5094|7314|7337|8452|10973|55743|57531|64320|92421,PCBP2|UBB|UBE3A|CUL3|ASCC3|CHFR|HACE1|RNF25|CHMP4C,-1.0406309698202976,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-3.052061607926069,GO:0000209,M1,1,0,GO Biological Processes,19,protein polyubiquitination,19_GO:0008152 metabolic process,-3.052061607926069,5.424358208955224,4.682818915384818,30286,250,134,6,4.477611940298507,1.7865838855659097,7337|8452|10758|55743|57531|64320,UBE3A|CUL3|TRAF3IP2|CHFR|HACE1|RNF25,-0.8485338776003055,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-2.867596346514372,GO:0006511,M1,1,0,GO Biological Processes,19,ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-2.867596346514372,3.7747795469417014,4.080799276346082,30286,479,134,8,5.970149253731344,2.046788972748526,5094|7337|8452|10973|55743|57531|64320|92421,PCBP2|UBE3A|CUL3|ASCC3|CHFR|HACE1|RNF25|CHMP4C,-0.7470428512533724,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-2.3116305354723474,GO:0070936,M1,1,0,GO Biological Processes,19,protein K48-linked ubiquitination,19_GO:0008152 metabolic process,-2.3116305354723474,8.805776313238999,4.571949405152635,30286,77,134,3,2.2388059701492535,1.278024200489543,7337|8452|57531,UBE3A|CUL3|HACE1,-0.39203548220115003,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-2.084899841762464,GO:1903432,M1,1,0,GO Biological Processes,19,regulation of TORC1 signaling,19_GO:0050896 response to stimulus,-2.084899841762464,7.290804044294656,4.050443924512991,30286,93,134,3,2.2388059701492535,1.278024200489543,7337|7534|8452,UBE3A|YWHAZ|CUL3,-0.25306480801606285,0,10,0,0,-4.524256109641873,10.463653952459923,
1,-4.3776608959793695,R-HSA-9678108,M1,1,0,Reactome Gene Sets,6,SARS-CoV-1 Infection,,-4.3776608959793695,9.549926424216943,6.80791672919188,30286,142,134,6,4.477611940298507,1.7865838855659097,4869|5094|7314|7529|7534|92421,NPM1|PCBP2|UBB|YWHAB|YWHAZ|CHMP4C,-1.3960709607555424,0,11,1,1,-4.3776608959793695,18.834577114427862,
1,-4.212555343575981,R-HSA-512988,M1,1,0,Reactome Gene Sets,6,"Interleukin-3, Interleukin-5 and GM-CSF signaling",,-4.212555343575981,18.834577114427862,8.243564290568107,30286,48,134,4,2.985074626865672,1.4700918647267915,3567|4067|7314|7534,IL5|LYN|UBB|YWHAZ,-1.3873760392374699,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-4.1571784463035515,R-HSA-9692914,M1,1,0,Reactome Gene Sets,6,SARS-CoV-1-host interactions,,-4.1571784463035515,11.771610696517413,7.046814428355555,30286,96,134,5,3.7313432835820897,1.6372788802699978,4869|5094|7314|7529|7534,NPM1|PCBP2|UBB|YWHAB|YWHAZ,-1.3873760392374699,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-3.523354417562801,hsa04114,M1,1,0,KEGG Pathway,24,Oocyte meiosis,,-3.523354417562801,8.6265238692036,5.831640470532449,30286,131,134,5,3.7313432835820897,1.6372788802699978,367|808|5532|7529|7534,AR|CALM3|PPP3CB|YWHAB|YWHAZ,-1.0710363096616518,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-3.4164072891138026,R-HSA-5357801,M1,1,0,Reactome Gene Sets,6,Programmed Cell Death,,-3.4164072891138026,6.366617616144628,5.239745609703267,30286,213,134,6,4.477611940298507,1.7865838855659097,1687|3006|7314|7529|7534|92421,GSDME|H1-2|UBB|YWHAB|YWHAZ|CHMP4C,-1.0406309698202976,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-3.2748371493058337,R-HSA-9679506,M1,1,0,Reactome Gene Sets,6,SARS-CoV Infections,,-3.2748371493058337,4.367438171461534,4.599130965010743,30286,414,134,8,5.970149253731344,2.046788972748526,3326|4869|5094|7314|7529|7534|8452|92421,HSP90AB1|NPM1|PCBP2|UBB|YWHAB|YWHAZ|CUL3|CHMP4C,-0.9792170918205676,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-3.1932526654647115,R-HSA-450531,M1,1,0,Reactome Gene Sets,6,Regulation of mRNA stability by proteins that bind AU-rich elements,,-3.1932526654647115,10.273405698778834,5.8076392491848345,30286,88,134,4,2.985074626865672,1.4700918647267915,3184|7314|7529|7534,HNRNPD|UBB|YWHAB|YWHAZ,-0.9227781455083347,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-2.898910464415315,R-HSA-109581,M1,1,0,Reactome Gene Sets,6,Apoptosis,,-2.898910464415315,6.278192371475954,4.7348155422969525,30286,180,134,5,3.7313432835820897,1.6372788802699978,1687|3006|7314|7529|7534,GSDME|H1-2|UBB|YWHAB|YWHAZ,-0.7701881800768882,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-2.772684713603845,M113,M1,1,0,Canonical Pathways,11,PID NFAT 3PATHWAY,,-2.772684713603845,12.793297662630245,5.72849711876674,30286,53,134,3,2.2388059701492535,1.278024200489543,5532|7529|7534,PPP3CB|YWHAB|YWHAZ,-0.6957253446198894,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-2.7262965446890894,R-HSA-109606,M1,1,0,Reactome Gene Sets,6,Intrinsic Pathway for Apoptosis,,-2.7262965446890894,12.328086838534599,5.605570043923821,30286,55,134,3,2.2388059701492535,1.278024200489543,1687|7529|7534,GSDME|YWHAB|YWHAZ,-0.6730750226599198,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-2.622056981108641,GO:0051656,M1,1,0,GO Biological Processes,19,establishment of organelle localization,19_GO:0051179 localization,-2.622056981108641,3.8587914088096107,3.885270827684975,30286,410,134,7,5.223880597014926,1.9221783569410809,4067|4747|4869|7314|7534|8452|92421,LYN|NEFL|NPM1|UBB|YWHAZ|CUL3|CHMP4C,-0.6000289792624155,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-2.535362600361214,GO:0051640,M1,1,0,GO Biological Processes,19,organelle localization,19_GO:0051179 localization,-2.535362600361214,3.3360136586440494,3.6583349050515204,30286,542,134,8,5.970149253731344,2.046788972748526,4067|4747|4869|7314|7534|8452|92421|415117,LYN|NEFL|NPM1|UBB|YWHAZ|CUL3|CHMP4C|STX19,-0.5444429629168943,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-2.2653555749091057,M223,M1,1,0,Canonical Pathways,11,PID BETA CATENIN NUC PATHWAY,,-2.2653555749091057,8.475559701492537,4.463239835851708,30286,80,134,3,2.2388059701492535,1.278024200489543,367|7529|7534,AR|YWHAB|YWHAZ,-0.3612220775530641,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-2.0721993963948786,R-HSA-5625740,M1,1,0,Reactome Gene Sets,6,RHO GTPases activate PKNs,,-2.0721993963948786,7.213242299142585,4.022021627342856,30286,94,134,3,2.2388059701492535,1.278024200489543,367|7529|7534,AR|YWHAB|YWHAZ,-0.24997000342193518,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-2.0721993963948786,R-HSA-69473,M1,1,0,Reactome Gene Sets,6,G2/M DNA damage checkpoint,,-2.0721993963948786,7.213242299142585,4.022021627342856,30286,94,134,3,2.2388059701492535,1.278024200489543,7529|7534|79184,YWHAB|YWHAZ|BRCC3,-0.24997000342193518,0,11,0,0,-4.3776608959793695,18.834577114427862,
1,-4.3145237619313,R-HSA-190236,M1,1,0,Reactome Gene Sets,6,Signaling by FGFR,,-4.3145237619313,12.697467717591817,7.3673802429257265,30286,89,134,5,3.7313432835820897,1.6372788802699978,2246|2263|3187|7314|23767,FGF1|FGFR2|HNRNPH1|UBB|FLRT3,-1.3873760392374699,0,12,1,1,-4.3145237619313,19.94249341527656,
1,-3.5019549140984805,R-HSA-5654738,M1,1,0,Reactome Gene Sets,6,Signaling by FGFR2,,-3.5019549140984805,12.384379472500513,6.49205206637989,30286,73,134,4,2.985074626865672,1.4700918647267915,2246|2263|3187|7314,FGF1|FGFR2|HNRNPH1|UBB,-1.0553891350864224,0,12,0,0,-4.3145237619313,19.94249341527656,
1,-3.433795491557942,GO:0060560,M1,1,0,GO Biological Processes,19,developmental growth involved in morphogenesis,19_GO:0040007 growth,-3.433795491557942,8.24871990412899,5.668827897759522,30286,137,134,5,3.7313432835820897,1.6372788802699978,2246|2263|5532|9037|23767,FGF1|FGFR2|PPP3CB|SEMA5A|FLRT3,-1.0406309698202976,0,12,0,0,-4.3145237619313,19.94249341527656,
1,-3.3387850294601256,R-HSA-5654727,M1,1,0,Reactome Gene Sets,6,Negative regulation of FGFR2 signaling,,-3.3387850294601256,19.94249341527656,7.367288611826054,30286,34,134,3,2.2388059701492535,1.278024200489543,2246|2263|7314,FGF1|FGFR2|UBB,-1.0153817557837463,0,12,0,0,-4.3145237619313,19.94249341527656,
1,-3.2071456024893648,GO:0040007,M1,1,0,GO Biological Processes,19,growth,19_GO:0040007 growth,-3.2071456024893648,4.2644325542100825,4.5127295710669095,30286,424,134,8,5.970149253731344,2.046788972748526,367|658|2246|2263|5532|7337|9037|23767,AR|BMPR1B|FGF1|FGFR2|PPP3CB|UBE3A|SEMA5A|FLRT3,-0.9289842538666969,0,12,0,0,-4.3145237619313,19.94249341527656,
1,-3.2071456024893648,GO:0048589,M1,1,0,GO Biological Processes,19,developmental growth,19_GO:0040007 growth,-3.2071456024893648,4.2644325542100825,4.5127295710669095,30286,424,134,8,5.970149253731344,2.046788972748526,367|658|2246|2263|5532|7337|9037|23767,AR|BMPR1B|FGF1|FGFR2|PPP3CB|UBE3A|SEMA5A|FLRT3,-0.9289842538666969,0,12,0,0,-4.3145237619313,19.94249341527656,
1,-2.79659277498386,R-HSA-5654736,M1,1,0,Reactome Gene Sets,6,Signaling by FGFR1,,-2.79659277498386,13.039322617680826,5.792473369213278,30286,52,134,3,2.2388059701492535,1.278024200489543,2246|7314|23767,FGF1|UBB|FLRT3,-0.7049195186320277,0,12,0,0,-4.3145237619313,19.94249341527656,
1,-2.681696920993566,GO:0008543,M1,1,0,GO Biological Processes,19,fibroblast growth factor receptor signaling pathway,19_GO:0050896 response to stimulus,-2.681696920993566,11.895522388059701,5.488854530025577,30286,57,134,3,2.2388059701492535,1.278024200489543,2246|2263|23767,FGF1|FGFR2|FLRT3,-0.6408993020059027,0,12,0,0,-4.3145237619313,19.94249341527656,
1,-2.164453145693809,GO:0044344,M1,1,0,GO Biological Processes,19,cellular response to fibroblast growth factor stimulus,19_GO:0050896 response to stimulus,-2.164453145693809,7.793618116314977,4.23031397307911,30286,87,134,3,2.2388059701492535,1.278024200489543,2246|2263|23767,FGF1|FGFR2|FLRT3,-0.3039413947550691,0,12,0,0,-4.3145237619313,19.94249341527656,
1,-2.0596493413265047,GO:0071774,M1,1,0,GO Biological Processes,19,response to fibroblast growth factor,19_GO:0050896 response to stimulus,-2.0596493413265047,7.13731343283582,3.9940130800301374,30286,95,134,3,2.2388059701492535,1.278024200489543,2246|2263|23767,FGF1|FGFR2|FLRT3,-0.24569761964230188,0,12,0,0,-4.3145237619313,19.94249341527656,
1,-4.134971813913509,hsa04390,M1,1,0,KEGG Pathway,24,Hippo signaling pathway,,-4.134971813913509,8.63751307158475,6.396134092764812,30286,157,134,6,4.477611940298507,1.7865838855659097,71|658|2246|7529|7534|29119,ACTG1|BMPR1B|FGF1|YWHAB|YWHAZ|CTNNA3,-1.3873760392374699,0,13,1,1,-4.134971813913509,10.594449626865671,
1,-2.5379790460973313,GO:0034109,M1,1,0,GO Biological Processes,19,homotypic cell-cell adhesion,19_GO:0009987 cellular process,-2.5379790460973313,10.594449626865671,5.122200561110154,30286,64,134,3,2.2388059701492535,1.278024200489543,71|29119|64805,ACTG1|CTNNA3|P2RY12,-0.5444429629168943,0,13,0,0,-4.134971813913509,10.594449626865671,
1,-2.084899841762464,hsa04520,M1,1,0,KEGG Pathway,24,Adherens junction,,-2.084899841762464,7.290804044294656,4.050443924512991,30286,93,134,3,2.2388059701492535,1.278024200489543,52|71|29119,ACP1|ACTG1|CTNNA3,-0.25306480801606285,0,13,0,0,-4.134971813913509,10.594449626865671,
1,-4.015535741878044,R-HSA-8953854,M1,1,0,Reactome Gene Sets,6,Metabolism of RNA,,-4.015535741878044,3.7357838904650302,4.974002616061625,30286,726,134,12,8.955223880597014,2.4666830004455806,3184|3187|4809|5094|7314|7529|7534|23283|51691|220988|246175|403314,HNRNPD|HNRNPH1|SNU13|PCBP2|UBB|YWHAB|YWHAZ|CSTF2T|LSM8|HNRNPA3|CNOT6L|APOBEC4,-1.319431578492295,0,14,1,1,-4.015535741878044,6.551157257192299,
1,-3.540462794467412,R-HSA-72203,M1,1,0,Reactome Gene Sets,6,Processing of Capped Intron-Containing Pre-mRNA,,-3.540462794467412,5.551243781094528,5.146272621010946,30286,285,134,7,5.223880597014926,1.9221783569410809,3184|3187|4809|5094|23283|51691|220988,HNRNPD|HNRNPH1|SNU13|PCBP2|CSTF2T|LSM8|HNRNPA3,-1.0710363096616518,0,14,0,0,-4.015535741878044,6.551157257192299,
1,-3.482409401213705,R-HSA-72163,M1,1,0,Reactome Gene Sets,6,mRNA Splicing - Major Pathway,,-3.482409401213705,6.551157257192299,5.342507399621038,30286,207,134,6,4.477611940298507,1.7865838855659097,3184|3187|4809|5094|51691|220988,HNRNPD|HNRNPH1|SNU13|PCBP2|LSM8|HNRNPA3,-1.0533165938507287,0,14,0,0,-4.015535741878044,6.551157257192299,
1,-3.3948824875134482,R-HSA-72172,M1,1,0,Reactome Gene Sets,6,mRNA Splicing,,-3.3948824875134482,6.307393266227004,5.206365934899129,30286,215,134,6,4.477611940298507,1.7865838855659097,3184|3187|4809|5094|51691|220988,HNRNPD|HNRNPH1|SNU13|PCBP2|LSM8|HNRNPA3,-1.0406309698202976,0,14,0,0,-4.015535741878044,6.551157257192299,
1,-2.211350764126802,GO:0006397,M1,1,0,GO Biological Processes,19,mRNA processing,19_GO:0008152 metabolic process,-2.211350764126802,3.242017372155616,3.328614130004188,30286,488,134,7,5.223880597014926,1.9221783569410809,3187|4809|23283|51691|220988|246175|403314,HNRNPH1|SNU13|CSTF2T|LSM8|HNRNPA3|CNOT6L|APOBEC4,-0.3264511618984014,0,14,0,0,-4.015535741878044,6.551157257192299,
1,-2.0903069176804556,GO:0016071,M1,1,0,GO Biological Processes,19,mRNA metabolic process,19_GO:0008152 metabolic process,-2.0903069176804556,2.803285896100891,3.086072635079934,30286,645,134,8,5.970149253731344,2.046788972748526,3187|4809|5094|23283|51691|220988|246175|403314,HNRNPH1|SNU13|PCBP2|CSTF2T|LSM8|HNRNPA3|CNOT6L|APOBEC4,-0.25306480801606285,0,14,0,0,-4.015535741878044,6.551157257192299,
1,-3.987165823232682,R-HSA-69481,M1,1,0,Reactome Gene Sets,6,G2/M Checkpoints,,-3.987165823232682,8.120296719992849,6.15097808087517,30286,167,134,6,4.477611940298507,1.7865838855659097,4998|5000|7314|7529|7534|79184,ORC1|ORC4|UBB|YWHAB|YWHAZ|BRCC3,-1.319431578492295,0,15,1,1,-3.987165823232682,17.3857634902411,
1,-3.5761444444292163,R-HSA-1640170,M1,1,0,Reactome Gene Sets,6,Cell Cycle,,-3.5761444444292163,3.5927228021741007,4.599550861697562,30286,692,134,11,8.208955223880597,2.371328389793718,3326|4067|4869|4998|5000|7314|7529|7534|10388|79184|92421,HSP90AB1|LYN|NPM1|ORC1|ORC4|UBB|YWHAB|YWHAZ|SYCP2|BRCC3|CHMP4C,-1.0830748610494563,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-3.16188935629499,GO:0007143,M1,1,0,GO Biological Processes,19,female meiotic nuclear division,19_GO:0022414 reproductive process,-3.16188935629499,17.3857634902411,6.825994882300339,30286,39,134,3,2.2388059701492535,1.278024200489543,5000|7314|10388,ORC4|UBB|SYCP2,-0.9017398956258682,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.775495003272858,GO:1903046,M1,1,0,GO Biological Processes,19,meiotic cell cycle process,19_GO:0022414 reproductive process,-2.775495003272858,5.885805348258707,4.527463341707916,30286,192,134,5,3.7313432835820897,1.6372788802699978,5000|7314|10388|54456|55743,ORC4|UBB|SYCP2|MOV10L1|CHFR,-0.6957253446198894,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.7262965446890894,GO:0007140,M1,1,0,GO Biological Processes,19,male meiotic nuclear division,19_GO:0022414 reproductive process,-2.7262965446890894,12.328086838534599,5.605570043923821,30286,55,134,3,2.2388059701492535,1.278024200489543,7314|10388|54456,UBB|SYCP2|MOV10L1,-0.6730750226599198,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.708841528397338,R-HSA-69620,M1,1,0,Reactome Gene Sets,6,Cell Cycle Checkpoints,,-2.708841528397338,4.644142302187691,4.171360129415318,30286,292,134,6,4.477611940298507,1.7865838855659097,4998|5000|7314|7529|7534|79184,ORC1|ORC4|UBB|YWHAB|YWHAZ|BRCC3,-0.6579239612777327,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.5116520129377484,GO:0000280,M1,1,0,GO Biological Processes,19,nuclear division,19_GO:0009987 cellular process,-2.5116520129377484,4.237779850746269,3.8816470519228248,30286,320,134,6,4.477611940298507,1.7865838855659097,5000|7314|8452|10388|54456|92421,ORC4|UBB|CUL3|SYCP2|MOV10L1|CHMP4C,-0.5325775046930596,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.410440573631386,R-HSA-68949,M1,1,0,Reactome Gene Sets,6,Orc1 removal from chromatin,,-2.410440573631386,9.549926424216943,4.80826481585608,30286,71,134,3,2.2388059701492535,1.278024200489543,4998|5000|7314,ORC1|ORC4|UBB,-0.46327244405014245,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.3559088215417483,R-HSA-453279,M1,1,0,Reactome Gene Sets,6,Mitotic G1 phase and G1/S transition,,-2.3559088215417483,6.067514775117701,4.13376967259396,30286,149,134,4,2.985074626865672,1.4700918647267915,4067|4998|5000|7314,LYN|ORC1|ORC4|UBB,-0.428203171729937,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.346762487617593,GO:0048285,M1,1,0,GO Biological Processes,19,organelle fission,19_GO:0009987 cellular process,-2.346762487617593,3.9193339660081095,3.640860654271743,30286,346,134,6,4.477611940298507,1.7865838855659097,5000|7314|8452|10388|54456|92421,ORC4|UBB|CUL3|SYCP2|MOV10L1|CHMP4C,-0.42078365710628773,0,15,0,0,-3.987165823232682,17.3857634902411,
1,-2.2758798875550066,hsa04110,M1,1,0,KEGG Pathway,24,Cell cycle,,-2.2758798875550066,5.758342047723168,3.9849350843943427,30286,157,134,4,2.985074626865672,1.4700918647267915,4998|5000|7529|7534,ORC1|ORC4|YWHAB|YWHAZ,-0.36514102360043815,0,15,0,0,-3.987165823232682,17.3857634902411,
