Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Kansl1l,Reactome Gene Sets,6,R-HSA-69306,DNA Replication,,-3.6,13,6.7,30286,186,50,4,8,3.8,3021|5000|6500|7314,H3-3B|ORC4|SKP1|UBB,-1.8
Kansl1l,Reactome Gene Sets,6,R-HSA-983712,Ion channel transport,,-3.6,13,6.7,30286,186,50,4,8,3.8,801|805|808|7314,CALM1|CALM2|CALM3|UBB,-1.8
Kansl1l,KEGG Pathway,24,hsa01230,Biosynthesis of amino acids,,-3.6,24,8.2,30286,75,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.8
Kansl1l,KEGG Pathway,24,hsa05214,Glioma,,-3.6,24,8.2,30286,75,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.8
Kansl1l,GO Biological Processes,19,GO:1901019,regulation of calcium ion transmembrane transporter activity,19_GO:0051179 localization,-3.6,24,8.2,30286,75,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.8
Kansl1l,KEGG Pathway,24,hsa05034,Alcoholism,,-3.6,13,6.6,30286,188,50,4,8,3.8,801|805|808|3021,CALM1|CALM2|CALM3|H3-3B,-1.8
Kansl1l,GO Biological Processes,19,GO:0034765,regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-3.6,8.7,5.9,30286,349,50,5,10,4.2,801|805|808|4067|4697,CALM1|CALM2|CALM3|LYN|NDUFA4,-1.8
Kansl1l,GO Biological Processes,19,GO:0009185,ribonucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-3.6,24,8.1,30286,76,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.8
Kansl1l,KEGG Pathway,24,hsa04971,Gastric acid secretion,,-3.6,24,8.1,30286,76,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.8
Kansl1l,KEGG Pathway,24,hsa05133,Pertussis,,-3.6,24,8.1,30286,76,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.8
Kansl1l,GO Biological Processes,19,GO:0060322,head development,19_GO:0032502 developmental process,-3.6,5.4,5.1,30286,778,50,7,14,4.9,801|805|808|2045|4747|7314|64805,CALM1|CALM2|CALM3|EPHA7|NEFL|UBB|P2RY12,-1.8
Kansl1l,GO Biological Processes,19,GO:0009144,purine nucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-3.6,13,6.6,30286,190,50,4,8,3.8,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-1.8
Kansl1l,GO Biological Processes,19,GO:0009199,ribonucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-3.6,13,6.6,30286,191,50,4,8,3.8,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-1.8
Kansl1l,Reactome Gene Sets,6,R-HSA-9009391,Extra-nuclear estrogen signaling,,-3.5,24,8.1,30286,77,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.8
Kansl1l,GO Biological Processes,19,GO:0045333,cellular respiration,19_GO:0008152 metabolic process,-3.5,12,6.5,30286,196,50,4,8,3.8,1350|4697|4718|400916,COX7C|NDUFA4|NDUFC2|CHCHD10,-1.7
Kansl1l,Reactome Gene Sets,6,R-HSA-69278,"Cell Cycle, Mitotic",,-3.5,6.5,5.3,30286,561,50,6,12,4.6,3021|3326|4067|5000|6500|7314,H3-3B|HSP90AB1|LYN|ORC4|SKP1|UBB,-1.7
Kansl1l,GO Biological Processes,19,GO:0006325,chromatin organization,19_GO:0009987 cellular process,-3.5,5.3,5,30286,797,50,7,14,4.9,3021|3151|3183|4674|6500|23270|124512,H3-3B|HMGN2|HNRNPC|NAP1L2|SKP1|TSPYL4|METTL23,-1.7
Kansl1l,Canonical Pathways,11,M223,PID BETA CATENIN NUC PATHWAY,,-3.5,23,7.9,30286,80,50,3,6,3.4,6500|7529|7534,SKP1|YWHAB|YWHAZ,-1.7
Kansl1l,Reactome Gene Sets,6,R-HSA-3700989,Transcriptional Regulation by TP53,,-3.5,8.4,5.7,30286,362,50,5,10,4.2,1350|4697|7314|7529|7534,COX7C|NDUFA4|UBB|YWHAB|YWHAZ,-1.7
Kansl1l,KEGG Pathway,24,hsa05014,Amyotrophic lateral sclerosis,,-3.5,8.3,5.7,30286,364,50,5,10,4.2,1350|4697|4718|4747|400916,COX7C|NDUFA4|NDUFC2|NEFL|CHCHD10,-1.7
Kansl1l,Hallmark Gene Sets,23,M5891,HALLMARK HYPOXIA,,-3.5,12,6.4,30286,200,50,4,8,3.8,226|2597|4282|7167,ALDOA|GAPDH|MIF|TPI1,-1.7
Kansl1l,GO Biological Processes,19,GO:1904427,positive regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-3.5,22,7.8,30286,82,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.7
Kansl1l,Reactome Gene Sets,6,R-HSA-2871837,FCERI mediated NF-kB activation,,-3.5,22,7.8,30286,82,50,3,6,3.4,4067|6500|7314,LYN|SKP1|UBB,-1.7
Kansl1l,Reactome Gene Sets,6,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,,-3.5,22,7.8,30286,82,50,3,6,3.4,3326|5094|7314,HSP90AB1|PCBP2|UBB,-1.7
Kansl1l,Reactome Gene Sets,6,R-HSA-9013694,Signaling by NOTCH4,,-3.5,22,7.8,30286,82,50,3,6,3.4,6500|7314|7534,SKP1|UBB|YWHAZ,-1.7
Kansl1l,KEGG Pathway,24,hsa04080,Neuroactive ligand-receptor interaction,,-3.5,8.3,5.7,30286,367,50,5,10,4.2,3357|3358|6019|9934|122042,HTR2B|HTR2C|RLN2|P2RY14|RXFP2,-1.7
Kansl1l,GO Biological Processes,19,GO:0009132,nucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-3.5,22,7.8,30286,83,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.7
Kansl1l,KEGG Pathway,24,hsa05415,Diabetic cardiomyopathy,,-3.5,12,6.4,30286,203,50,4,8,3.8,1350|2597|4697|4718,COX7C|GAPDH|NDUFA4|NDUFC2,-1.7
Kansl1l,Reactome Gene Sets,6,R-HSA-9705683,SARS-CoV-2-host interactions,,-3.5,12,6.4,30286,203,50,4,8,3.8,3326|7314|7529|7534,HSP90AB1|UBB|YWHAB|YWHAZ,-1.7
Kansl1l,GO Biological Processes,19,GO:0008016,regulation of heart contraction,19_GO:0032501 multicellular organismal process,-3.4,12,6.3,30286,204,50,4,8,3.8,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-1.7
Kansl1l,KEGG Pathway,24,hsa05203,Viral carcinogenesis,,-3.4,12,6.3,30286,204,50,4,8,3.8,3190|4067|7529|7534,HNRNPK|LYN|YWHAB|YWHAZ,-1.7
Kansl1l,Reactome Gene Sets,6,R-HSA-70326,Glucose metabolism,,-3.4,22,7.7,30286,84,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.7
Kansl1l,GO Biological Processes,19,GO:0009141,nucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-3.4,12,6.3,30286,206,50,4,8,3.8,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-1.7
Kansl1l,GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-3.4,8,5.6,30286,378,50,5,10,4.2,801|805|808|4067|7529,CALM1|CALM2|CALM3|LYN|YWHAB,-1.7
Kansl1l,GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-3.4,8,5.6,30286,379,50,5,10,4.2,801|805|808|4067|7529,CALM1|CALM2|CALM3|LYN|YWHAB,-1.7
Kansl1l,KEGG Pathway,24,hsa05170,Human immunodeficiency virus 1 infection,,-3.4,11,6.2,30286,212,50,4,8,3.8,801|805|808|6500,CALM1|CALM2|CALM3|SKP1,-1.6
Kansl1l,Reactome Gene Sets,6,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,,-3.4,21,7.5,30286,88,50,3,6,3.4,7314|7529|7534,UBB|YWHAB|YWHAZ,-1.6
Kansl1l,GO Biological Processes,19,GO:0045185,maintenance of protein location,19_GO:0051179 localization,-3.4,21,7.5,30286,88,50,3,6,3.4,6500|7529|400916,SKP1|YWHAB|CHCHD10,-1.6
Kansl1l,GO Biological Processes,19,GO:0030901,midbrain development,19_GO:0032502 developmental process,-3.4,21,7.5,30286,88,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.6
Kansl1l,Reactome Gene Sets,6,R-HSA-418346,Platelet homeostasis,,-3.4,21,7.5,30286,88,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.6
Kansl1l,GO Biological Processes,19,GO:0019646,aerobic electron transport chain,19_GO:0008152 metabolic process,-3.4,20,7.5,30286,89,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-1.6
Kansl1l,Reactome Gene Sets,6,R-HSA-1428517,Aerobic respiration and respiratory electron transport,,-3.4,11,6.1,30286,215,50,4,8,3.8,1350|4697|4718|7314,COX7C|NDUFA4|NDUFC2|UBB,-1.6
Kansl1l,Reactome Gene Sets,6,R-HSA-9711123,Cellular response to chemical stress,,-3.4,11,6.1,30286,215,50,4,8,3.8,1350|4697|6500|7314,COX7C|NDUFA4|SKP1|UBB,-1.6
Kansl1l,Reactome Gene Sets,6,R-HSA-69052,Switching of origins to a post-replicative state,,-3.3,20,7.4,30286,91,50,3,6,3.4,5000|6500|7314,ORC4|SKP1|UBB,-1.6
Kansl1l,GO Biological Processes,19,GO:0009154,purine ribonucleotide catabolic process,19_GO:0008152 metabolic process,-3.3,20,7.4,30286,91,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.6
Kansl1l,GO Biological Processes,19,GO:1904063,negative regulation of cation transmembrane transport,19_GO:0051179 localization,-3.3,20,7.3,30286,92,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.6
Kansl1l,Reactome Gene Sets,6,R-HSA-111885,Opioid Signalling,,-3.3,20,7.3,30286,92,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.6
Kansl1l,GO Biological Processes,19,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,19_GO:0051179 localization,-3.3,11,6,30286,221,50,4,8,3.8,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-1.6
Kansl1l,KEGG Pathway,24,hsa04970,Salivary secretion,,-3.3,20,7.3,30286,93,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.6
Kansl1l,KEGG Pathway,24,hsa04912,GnRH signaling pathway,,-3.3,20,7.3,30286,93,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.6
Kansl1l,GO Biological Processes,19,GO:0032465,regulation of cytokinesis,19_GO:0050789 regulation of biological process,-3.3,20,7.3,30286,93,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.6
Kansl1l,GO Biological Processes,19,GO:0042775,mitochondrial ATP synthesis coupled electron transport,19_GO:0008152 metabolic process,-3.3,19,7.2,30286,94,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-1.6
Kansl1l,GO Biological Processes,19,GO:0042773,ATP synthesis coupled electron transport,19_GO:0008152 metabolic process,-3.3,19,7.2,30286,94,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-1.6
Kansl1l,Reactome Gene Sets,6,R-HSA-5625740,RHO GTPases activate PKNs,,-3.3,19,7.2,30286,94,50,3,6,3.4,3021|7529|7534,H3-3B|YWHAB|YWHAZ,-1.6
Kansl1l,Reactome Gene Sets,6,R-HSA-1592230,Mitochondrial biogenesis,,-3.3,19,7.2,30286,95,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.6
Kansl1l,GO Biological Processes,19,GO:0032410,negative regulation of transporter activity,19_GO:0051179 localization,-3.3,19,7.2,30286,96,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.6
Kansl1l,GO Biological Processes,19,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,19_GO:0050896 response to stimulus,-3.3,19,7.2,30286,96,50,3,6,3.4,3357|3358|64805,HTR2B|HTR2C|P2RY12,-1.6
Kansl1l,GO Biological Processes,19,GO:0022898,regulation of transmembrane transporter activity,19_GO:0051179 localization,-3.3,11,5.9,30286,229,50,4,8,3.8,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-1.5
Kansl1l,KEGG Pathway,24,hsa04713,Circadian entrainment,,-3.3,19,7.1,30286,97,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.5
Kansl1l,KEGG Pathway,24,hsa04070,Phosphatidylinositol signaling system,,-3.3,19,7.1,30286,97,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.5
Kansl1l,GO Biological Processes,19,GO:0009261,ribonucleotide catabolic process,19_GO:0008152 metabolic process,-3.3,19,7.1,30286,97,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.5
Kansl1l,Reactome Gene Sets,6,R-HSA-112316,Neuronal System,,-3.2,7.4,5.3,30286,410,50,5,10,4.2,801|805|808|4747|4900,CALM1|CALM2|CALM3|NEFL|NRGN,-1.5
Kansl1l,KEGG Pathway,24,hsa04925,Aldosterone synthesis and secretion,,-3.2,19,7.1,30286,98,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.5
Kansl1l,Reactome Gene Sets,6,R-HSA-4420097,VEGFA-VEGFR2 Pathway,,-3.2,18,7,30286,99,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.5
Kansl1l,Reactome Gene Sets,6,R-HSA-9679506,SARS-CoV Infections,,-3.2,7.3,5.3,30286,414,50,5,10,4.2,3326|5094|7314|7529|7534,HSP90AB1|PCBP2|UBB|YWHAB|YWHAZ,-1.5
Kansl1l,GO Biological Processes,19,GO:0006195,purine nucleotide catabolic process,19_GO:0008152 metabolic process,-3.2,18,7,30286,100,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.5
Kansl1l,GO Biological Processes,19,GO:0034766,negative regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-3.2,18,7,30286,100,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.5
Kansl1l,Reactome Gene Sets,6,R-HSA-157118,Signaling by NOTCH,,-3.2,10,5.8,30286,235,50,4,8,3.8,3021|6500|7314|7534,H3-3B|SKP1|UBB|YWHAZ,-1.5
Kansl1l,KEGG Pathway,24,hsa04916,Melanogenesis,,-3.2,18,7,30286,101,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.5
Kansl1l,GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-3.2,7.1,5.2,30286,426,50,5,10,4.2,801|805|808|4067|7529,CALM1|CALM2|CALM3|LYN|YWHAB,-1.5
Kansl1l,KEGG Pathway,24,hsa04625,C-type lectin receptor signaling pathway,,-3.2,17,6.8,30286,104,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.5
Kansl1l,Reactome Gene Sets,6,R-HSA-2187338,Visual phototransduction,,-3.2,17,6.8,30286,104,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.5
Kansl1l,GO Biological Processes,19,GO:0006338,chromatin remodeling,19_GO:0009987 cellular process,-3.2,5.6,4.8,30286,653,50,6,12,4.6,3021|3183|4674|6500|23270|124512,H3-3B|HNRNPC|NAP1L2|SKP1|TSPYL4|METTL23,-1.5
Kansl1l,GO Biological Processes,19,GO:0050807,regulation of synapse organization,19_GO:0050789 regulation of biological process,-3.2,10,5.7,30286,243,50,4,8,3.8,1006|2045|4747|7534,CDH8|EPHA7|NEFL|YWHAZ,-1.5
Kansl1l,GO Biological Processes,19,GO:0072523,purine-containing compound catabolic process,19_GO:0008152 metabolic process,-3.2,17,6.8,30286,105,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.5
Kansl1l,GO Biological Processes,19,GO:0090257,regulation of muscle system process,19_GO:0032501 multicellular organismal process,-3.1,9.9,5.7,30286,245,50,4,8,3.8,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-1.5
Kansl1l,GO Biological Processes,19,GO:0051402,neuron apoptotic process,19_GO:0009987 cellular process,-3.1,17,6.8,30286,106,50,3,6,3.4,2045|2597|4747,EPHA7|GAPDH|NEFL,-1.5
Kansl1l,GO Biological Processes,19,GO:0051924,regulation of calcium ion transport,19_GO:0051179 localization,-3.1,9.8,5.7,30286,247,50,4,8,3.8,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-1.4
Kansl1l,KEGG Pathway,24,hsa04922,Glucagon signaling pathway,,-3.1,17,6.7,30286,107,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.4
Kansl1l,GO Biological Processes,19,GO:0050803,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-3.1,9.7,5.6,30286,249,50,4,8,3.8,1006|2045|4747|7534,CDH8|EPHA7|NEFL|YWHAZ,-1.4
Kansl1l,Reactome Gene Sets,6,R-HSA-194138,Signaling by VEGF,,-3.1,17,6.7,30286,108,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.4
Kansl1l,GO Biological Processes,19,GO:1901796,regulation of signal transduction by p53 class mediator,19_GO:0050896 response to stimulus,-3.1,17,6.7,30286,108,50,3,6,3.4,3190|4282|7314,HNRNPK|MIF|UBB,-1.4
Kansl1l,GO Biological Processes,19,GO:0016052,carbohydrate catabolic process,19_GO:0008152 metabolic process,-3.1,17,6.7,30286,108,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.4
Kansl1l,GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0050896 response to stimulus,-3.1,5.4,4.7,30286,669,50,6,12,4.6,2045|3357|3358|4067|4282|7534,EPHA7|HTR2B|HTR2C|LYN|MIF|YWHAZ,-1.4
Kansl1l,Reactome Gene Sets,6,R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,,-3.1,17,6.6,30286,110,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.4
Kansl1l,GO Biological Processes,19,GO:0042391,regulation of membrane potential,19_GO:0065007 biological regulation,-3.1,6.8,5,30286,446,50,5,10,4.2,801|808|7314|29119|400916,CALM1|CALM3|UBB|CTNNA3|CHCHD10,-1.4
Kansl1l,Reactome Gene Sets,6,R-HSA-611105,Respiratory electron transport,,-3.1,16,6.6,30286,112,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-1.4
Kansl1l,GO Biological Processes,19,GO:1903522,regulation of blood circulation,19_GO:0032501 multicellular organismal process,-3.1,9.4,5.5,30286,258,50,4,8,3.8,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-1.4
Kansl1l,GO Biological Processes,19,GO:0032409,regulation of transporter activity,19_GO:0065007 biological regulation,-3,9.3,5.5,30286,260,50,4,8,3.8,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-1.4
Kansl1l,KEGG Pathway,24,hsa01200,Carbon metabolism,,-3,16,6.5,30286,115,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.4
Kansl1l,GO Biological Processes,19,GO:2000278,regulation of DNA biosynthetic process,19_GO:0008152 metabolic process,-3,16,6.5,30286,115,50,3,6,3.4,1602|3183|3326,DACH1|HNRNPC|HSP90AB1,-1.4
Kansl1l,GO Biological Processes,19,GO:0022904,respiratory electron transport chain,19_GO:0008152 metabolic process,-3,16,6.4,30286,116,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-1.4
Kansl1l,GO Biological Processes,19,GO:2001257,regulation of cation channel activity,19_GO:0051179 localization,-3,16,6.4,30286,116,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.4
Kansl1l,GO Biological Processes,19,GO:0015980,energy derivation by oxidation of organic compounds,19_GO:0008152 metabolic process,-3,9.2,5.4,30286,264,50,4,8,3.8,1350|4697|4718|400916,COX7C|NDUFA4|NDUFC2|CHCHD10,-1.4
Kansl1l,GO Biological Processes,19,GO:0051928,positive regulation of calcium ion transport,19_GO:0051179 localization,-3,16,6.4,30286,117,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.4
Kansl1l,GO Biological Processes,19,GO:0006633,fatty acid biosynthetic process,19_GO:0008152 metabolic process,-3,16,6.4,30286,117,50,3,6,3.4,4282|27306|401494,MIF|HPGDS|HACD4,-1.4
Kansl1l,GO Biological Processes,19,GO:0019362,pyridine nucleotide metabolic process,19_GO:0008152 metabolic process,-3,16,6.4,30286,117,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.4
Kansl1l,GO Biological Processes,19,GO:0046496,nicotinamide nucleotide metabolic process,19_GO:0008152 metabolic process,-3,16,6.4,30286,117,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.4
Kansl1l,GO Biological Processes,19,GO:0006334,nucleosome assembly,19_GO:0009987 cellular process,-3,15,6.4,30286,118,50,3,6,3.4,3021|4674|23270,H3-3B|NAP1L2|TSPYL4,-1.3
Kansl1l,KEGG Pathway,24,hsa04722,Neurotrophin signaling pathway,,-3,15,6.3,30286,119,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.3
Kansl1l,Reactome Gene Sets,6,R-HSA-69239,Synthesis of DNA,,-3,15,6.3,30286,120,50,3,6,3.4,5000|6500|7314,ORC4|SKP1|UBB,-1.3
Kansl1l,Reactome Gene Sets,6,R-HSA-449147,Signaling by Interleukins,,-3,6.4,4.8,30286,473,50,5,10,4.2,4067|4282|6500|7314|7534,LYN|MIF|SKP1|UBB|YWHAZ,-1.3
Kansl1l,GO Biological Processes,19,GO:0009166,nucleotide catabolic process,19_GO:0008152 metabolic process,-3,15,6.2,30286,123,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.3
Kansl1l,GO Biological Processes,19,GO:0072524,pyridine-containing compound metabolic process,19_GO:0008152 metabolic process,-2.9,15,6.2,30286,124,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.3
Kansl1l,Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-2.9,6.3,4.8,30286,480,50,5,10,4.2,226|1794|3326|4282|4718,ALDOA|DOCK2|HSP90AB1|MIF|NDUFC2,-1.3
Kansl1l,Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-2.9,5,4.4,30286,726,50,6,12,4.6,3183|3190|5094|7314|7529|7534,HNRNPC|HNRNPK|PCBP2|UBB|YWHAB|YWHAZ,-1.3
Kansl1l,Canonical Pathways,11,M186,PID PDGFRB PATHWAY,,-2.9,14,6.1,30286,129,50,3,6,3.4,4067|7529|7534,LYN|YWHAB|YWHAZ,-1.2
Kansl1l,Reactome Gene Sets,6,R-HSA-162909,Host Interactions of HIV factors,,-2.9,14,6,30286,130,50,3,6,3.4,1794|6500|7314,DOCK2|SKP1|UBB,-1.2
Kansl1l,Reactome Gene Sets,6,R-HSA-69206,G1/S Transition,,-2.9,14,6,30286,131,50,3,6,3.4,5000|6500|7314,ORC4|SKP1|UBB,-1.2
Kansl1l,GO Biological Processes,19,GO:1901292,nucleoside phosphate catabolic process,19_GO:0008152 metabolic process,-2.9,14,6,30286,132,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.2
Kansl1l,KEGG Pathway,24,hsa04728,Dopaminergic synapse,,-2.9,14,6,30286,132,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.2
Kansl1l,Reactome Gene Sets,6,R-HSA-5576891,Cardiac conduction,,-2.9,14,6,30286,132,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.2
Kansl1l,Reactome Gene Sets,6,R-HSA-69620,Cell Cycle Checkpoints,,-2.9,8.3,5.1,30286,292,50,4,8,3.8,5000|7314|7529|7534,ORC4|UBB|YWHAB|YWHAZ,-1.2
Kansl1l,GO Biological Processes,19,GO:0043271,negative regulation of monoatomic ion transport,19_GO:0051179 localization,-2.9,14,6,30286,133,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.2
Kansl1l,KEGG Pathway,24,hsa04270,Vascular smooth muscle contraction,,-2.8,14,5.9,30286,134,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.2
Kansl1l,KEGG Pathway,24,hsa00190,Oxidative phosphorylation,,-2.8,14,5.9,30286,134,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-1.2
Kansl1l,GO Biological Processes,19,GO:0044092,negative regulation of molecular function,19_GO:0065007 biological regulation,-2.8,4.8,4.3,30286,751,50,6,12,4.6,801|805|808|2597|4067|23204,CALM1|CALM2|CALM3|GAPDH|LYN|ARL6IP1,-1.2
Kansl1l,GO Biological Processes,19,GO:0001933,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-2.8,8.2,5.1,30286,296,50,4,8,3.8,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-1.2
Kansl1l,Reactome Gene Sets,6,R-HSA-163200,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",,-2.8,13,5.9,30286,136,50,3,6,3.4,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-1.2
Kansl1l,Reactome Gene Sets,6,R-HSA-9694516,SARS-CoV-2 Infection,,-2.8,8.1,5,30286,299,50,4,8,3.8,3326|7314|7529|7534,HSP90AB1|UBB|YWHAB|YWHAZ,-1.2
Kansl1l,KEGG Pathway,24,hsa04910,Insulin signaling pathway,,-2.8,13,5.9,30286,137,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.2
Kansl1l,GO Biological Processes,19,GO:0034728,nucleosome organization,19_GO:0009987 cellular process,-2.8,13,5.8,30286,138,50,3,6,3.4,3021|4674|23270,H3-3B|NAP1L2|TSPYL4,-1.2
Kansl1l,GO Biological Processes,19,GO:1904064,positive regulation of cation transmembrane transport,19_GO:0051179 localization,-2.8,13,5.8,30286,138,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.2
Kansl1l,KEGG Pathway,24,hsa04371,Apelin signaling pathway,,-2.8,13,5.8,30286,139,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.2
Kansl1l,Reactome Gene Sets,6,R-HSA-68867,Assembly of the pre-replicative complex,,-2.8,13,5.8,30286,141,50,3,6,3.4,3021|5000|7314,H3-3B|ORC4|UBB,-1.2
Kansl1l,GO Biological Processes,19,GO:0002831,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-2.8,5.8,4.5,30286,524,50,5,10,4.2,4067|4282|5094|7534|373509,LYN|MIF|PCBP2|YWHAZ|USP50,-1.1
Kansl1l,Reactome Gene Sets,6,R-HSA-9006925,Intracellular signaling by second messengers,,-2.8,7.8,4.9,30286,310,50,4,8,3.8,801|805|808|7314,CALM1|CALM2|CALM3|UBB,-1.1
Kansl1l,GO Biological Processes,19,GO:0044772,mitotic cell cycle phase transition,19_GO:0009987 cellular process,-2.8,13,5.7,30286,143,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.1
Kansl1l,GO Biological Processes,19,GO:0034763,negative regulation of transmembrane transport,19_GO:0051179 localization,-2.8,13,5.7,30286,144,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.1
