Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-2.9,3.8,4.1,30286,639,100,8,8,2.7,801|805|808|3326|3357|4067|6500|128344,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN|SKP1|CIMAP3,-0.94,Kansl1l
Reactome Gene Sets,6,R-HSA-9678108,SARS-CoV-1 Infection,,-2.9,8.5,5.2,30286,142,100,4,4,2,5094|7314|7529|7534,PCBP2|UBB|YWHAB|YWHAZ,-0.94,Kansl1l
GO Biological Processes,19,GO:0050807,regulation of synapse organization,19_GO:0050789 regulation of biological process,-2.9,6.2,4.7,30286,243,100,5,5,2.2,1006|2045|4747|7534|23767,CDH8|EPHA7|NEFL|YWHAZ|FLRT3,-0.94,Kansl1l
Reactome Gene Sets,6,R-HSA-3700989,Transcriptional Regulation by TP53,,-2.9,5,4.4,30286,362,100,6,6,2.4,1350|4697|7314|7529|7534|54457,COX7C|NDUFA4|UBB|YWHAB|YWHAZ|TAF7L,-0.94,Kansl1l
GO Biological Processes,19,GO:2001235,positive regulation of apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-2.9,8.5,5.2,30286,143,100,4,4,2,1687|3624|7314|27429,GSDME|INHBA|UBB|HTRA2,-0.94,Kansl1l
GO Biological Processes,19,GO:1901873,regulation of post-translational protein modification,19_GO:0008152 metabolic process,-2.9,6.2,4.7,30286,246,100,5,5,2.2,3326|6500|7314|55743|84707,HSP90AB1|SKP1|UBB|CHFR|BEX2,-0.92,Kansl1l
GO Biological Processes,19,GO:0009179,purine ribonucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2.9,14,6,30286,66,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.92,Kansl1l
GO Biological Processes,19,GO:0009135,purine nucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2.9,14,6,30286,66,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.92,Kansl1l
Reactome Gene Sets,6,R-HSA-3858494,Beta-catenin independent WNT signaling,,-2.8,8.3,5.1,30286,146,100,4,4,2,801|805|808|7314,CALM1|CALM2|CALM3|UBB,-0.91,Kansl1l
GO Biological Processes,19,GO:0048857,neural nucleus development,19_GO:0032502 developmental process,-2.8,14,5.9,30286,67,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.91,Kansl1l
KEGG Pathway,24,hsa00010,Glycolysis / Gluconeogenesis,,-2.8,14,5.9,30286,67,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.91,Kansl1l
KEGG Pathway,24,hsa04720,Long-term potentiation,,-2.8,14,5.9,30286,67,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.91,Kansl1l
GO Biological Processes,19,GO:0050803,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-2.8,6.1,4.6,30286,249,100,5,5,2.2,1006|2045|4747|7534|23767,CDH8|EPHA7|NEFL|YWHAZ|FLRT3,-0.91,Kansl1l
GO Biological Processes,19,GO:0051926,negative regulation of calcium ion transport,19_GO:0051179 localization,-2.8,13,5.9,30286,68,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.9,Kansl1l
Reactome Gene Sets,6,R-HSA-453279,Mitotic G1 phase and G1/S transition,,-2.8,8.1,5,30286,149,100,4,4,2,4067|5000|6500|7314,LYN|ORC4|SKP1|UBB,-0.89,Kansl1l
KEGG Pathway,24,hsa04020,Calcium signaling pathway,,-2.8,6,4.6,30286,253,100,5,5,2.2,801|805|808|3357|3358,CALM1|CALM2|CALM3|HTR2B|HTR2C,-0.89,Kansl1l
KEGG Pathway,24,hsa04924,Renin secretion,,-2.8,13,5.8,30286,69,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.88,Kansl1l
KEGG Pathway,24,hsa05031,Amphetamine addiction,,-2.8,13,5.8,30286,69,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.88,Kansl1l
GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-2.8,4.8,4.3,30286,378,100,6,6,2.4,801|805|808|3624|4067|7529,CALM1|CALM2|CALM3|INHBA|LYN|YWHAB,-0.87,Kansl1l
GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-2.8,5.9,4.5,30286,256,100,5,5,2.2,801|805|808|3326|3357,CALM1|CALM2|CALM3|HSP90AB1|HTR2B,-0.87,Kansl1l
GO Biological Processes,19,GO:0006090,pyruvate metabolic process,19_GO:0008152 metabolic process,-2.8,13,5.8,30286,70,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.87,Kansl1l
GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-2.8,4.8,4.3,30286,379,100,6,6,2.4,801|805|808|3624|4067|7529,CALM1|CALM2|CALM3|INHBA|LYN|YWHAB,-0.87,Kansl1l
GO Biological Processes,19,GO:0010950,positive regulation of endopeptidase activity,19_GO:0048518 positive regulation of biological process,-2.8,7.9,4.9,30286,153,100,4,4,2,4067|9447|27429|373509,LYN|AIM2|HTRA2|USP50,-0.86,Kansl1l
Reactome Gene Sets,6,R-HSA-68949,Orc1 removal from chromatin,,-2.8,13,5.7,30286,71,100,3,3,1.7,5000|6500|7314,ORC4|SKP1|UBB,-0.86,Kansl1l
GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0050896 response to stimulus,-2.8,3.6,3.9,30286,669,100,8,8,2.7,1687|2045|3357|3358|3624|4067|4282|7534,GSDME|EPHA7|HTR2B|HTR2C|INHBA|LYN|MIF|YWHAZ,-0.86,Kansl1l
GO Biological Processes,19,GO:0034767,positive regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-2.8,7.9,4.9,30286,154,100,4,4,2,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-0.85,Kansl1l
GO Biological Processes,19,GO:0032413,negative regulation of ion transmembrane transporter activity,19_GO:0051179 localization,-2.8,13,5.7,30286,72,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.85,Kansl1l
Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-2.8,3.6,3.9,30286,673,100,8,8,2.7,801|805|808|830|7314|7529|7534|60592,CALM1|CALM2|CALM3|CAPZA2|UBB|YWHAB|YWHAZ|SCOC,-0.85,Kansl1l
GO Biological Processes,19,GO:0002831,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-2.7,4,4,30286,524,100,7,7,2.6,1687|4067|4282|5094|7534|9447|373509,GSDME|LYN|MIF|PCBP2|YWHAZ|AIM2|USP50,-0.84,Kansl1l
Reactome Gene Sets,6,R-HSA-70171,Glycolysis,,-2.7,12,5.6,30286,73,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.83,Kansl1l
KEGG Pathway,24,hsa04110,Cell cycle,,-2.7,7.7,4.9,30286,157,100,4,4,2,5000|6500|7529|7534,ORC4|SKP1|YWHAB|YWHAZ,-0.83,Kansl1l
GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-2.7,4,4,30286,532,100,7,7,2.6,801|805|808|3326|3357|4067|128344,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN|CIMAP3,-0.81,Kansl1l
GO Biological Processes,19,GO:0071900,regulation of protein serine/threonine kinase activity,19_GO:0008152 metabolic process,-2.7,5.7,4.4,30286,267,100,5,5,2.2,801|805|808|3357|4067,CALM1|CALM2|CALM3|HTR2B|LYN,-0.81,Kansl1l
GO Biological Processes,19,GO:0046034,ATP metabolic process,19_GO:0008152 metabolic process,-2.7,7.6,4.8,30286,160,100,4,4,2,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-0.81,Kansl1l
KEGG Pathway,24,hsa01230,Biosynthesis of amino acids,,-2.7,12,5.5,30286,75,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.81,Kansl1l
KEGG Pathway,24,hsa05214,Glioma,,-2.7,12,5.5,30286,75,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.81,Kansl1l
GO Biological Processes,19,GO:1901019,regulation of calcium ion transmembrane transporter activity,19_GO:0051179 localization,-2.7,12,5.5,30286,75,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.81,Kansl1l
GO Biological Processes,19,GO:2001233,regulation of apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.7,4.6,4.1,30286,396,100,6,6,2.4,1687|3190|3624|4282|7314|27429,GSDME|HNRNPK|INHBA|MIF|UBB|HTRA2,-0.8,Kansl1l
Reactome Gene Sets,6,R-HSA-112315,Transmission across Chemical Synapses,,-2.7,5.6,4.4,30286,270,100,5,5,2.2,801|805|808|4747|4900,CALM1|CALM2|CALM3|NEFL|NRGN,-0.8,Kansl1l
GO Biological Processes,19,GO:2000242,negative regulation of reproductive process,19_GO:0022414 reproductive process,-2.7,12,5.5,30286,76,100,3,3,1.7,27306|55743|55840,HPGDS|CHFR|EAF2,-0.8,Kansl1l
GO Biological Processes,19,GO:0009185,ribonucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2.7,12,5.5,30286,76,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.8,Kansl1l
KEGG Pathway,24,hsa04971,Gastric acid secretion,,-2.7,12,5.5,30286,76,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.8,Kansl1l
KEGG Pathway,24,hsa05133,Pertussis,,-2.7,12,5.5,30286,76,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.8,Kansl1l
GO Biological Processes,19,GO:0031175,neuron projection development,19_GO:0032502 developmental process,-2.7,3.5,3.8,30286,691,100,8,8,2.7,2045|4067|4685|4747|7314|8633|23767|57408,EPHA7|LYN|NCAM2|NEFL|UBB|UNC5C|FLRT3|LRTM1,-0.8,Kansl1l
Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-2.7,3.5,3.8,30286,692,100,8,8,2.7,3021|3326|4067|5000|6500|7314|7529|7534,H3-3B|HSP90AB1|LYN|ORC4|SKP1|UBB|YWHAB|YWHAZ,-0.8,Kansl1l
Reactome Gene Sets,6,R-HSA-9009391,Extra-nuclear estrogen signaling,,-2.7,12,5.5,30286,77,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.79,Kansl1l
GO Biological Processes,19,GO:0098609,cell-cell adhesion,19_GO:0009987 cellular process,-2.7,3.9,3.9,30286,542,100,7,7,2.6,1006|4685|9358|23767|29119|57689|64805,CDH8|NCAM2|ITGBL1|FLRT3|CTNNA3|LRRC4C|P2RY12,-0.79,Kansl1l
GO Biological Processes,19,GO:0009060,aerobic respiration,19_GO:0008152 metabolic process,-2.7,7.3,4.7,30286,165,100,4,4,2,1350|4697|4718|400916,COX7C|NDUFA4|NDUFC2|CHCHD10,-0.78,Kansl1l
GO Biological Processes,19,GO:0006937,regulation of muscle contraction,19_GO:0032501 multicellular organismal process,-2.6,7.3,4.7,30286,167,100,4,4,2,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-0.77,Kansl1l
Reactome Gene Sets,6,R-HSA-69481,G2/M Checkpoints,,-2.6,7.3,4.7,30286,167,100,4,4,2,5000|7314|7529|7534,ORC4|UBB|YWHAB|YWHAZ,-0.77,Kansl1l
GO Biological Processes,19,GO:0010952,positive regulation of peptidase activity,19_GO:0048518 positive regulation of biological process,-2.6,7.3,4.7,30286,167,100,4,4,2,4067|9447|27429|373509,LYN|AIM2|HTRA2|USP50,-0.77,Kansl1l
GO Biological Processes,19,GO:1903169,regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-2.6,7.2,4.6,30286,168,100,4,4,2,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-0.76,Kansl1l
Canonical Pathways,11,M223,PID BETA CATENIN NUC PATHWAY,,-2.6,11,5.3,30286,80,100,3,3,1.7,6500|7529|7534,SKP1|YWHAB|YWHAZ,-0.76,Kansl1l
GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-2.6,3.8,3.9,30286,552,100,7,7,2.6,1687|2045|3624|4067|7314|8633|27429,GSDME|EPHA7|INHBA|LYN|UBB|UNC5C|HTRA2,-0.76,Kansl1l
Reactome Gene Sets,6,R-HSA-9013694,Signaling by NOTCH4,,-2.6,11,5.3,30286,82,100,3,3,1.7,6500|7314|7534,SKP1|UBB|YWHAZ,-0.73,Kansl1l
Reactome Gene Sets,6,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,,-2.6,11,5.3,30286,82,100,3,3,1.7,3326|5094|7314,HSP90AB1|PCBP2|UBB,-0.73,Kansl1l
GO Biological Processes,19,GO:1904427,positive regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-2.6,11,5.3,30286,82,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.73,Kansl1l
Reactome Gene Sets,6,R-HSA-2871837,FCERI mediated NF-kB activation,,-2.6,11,5.3,30286,82,100,3,3,1.7,4067|6500|7314,LYN|SKP1|UBB,-0.73,Kansl1l
GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-2.6,3.8,3.8,30286,561,100,7,7,2.6,801|805|808|3358|3624|29119|151647,CALM1|CALM2|CALM3|HTR2C|INHBA|CTNNA3|TAFA4,-0.72,Kansl1l
GO Biological Processes,19,GO:0009132,nucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2.6,11,5.2,30286,83,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.72,Kansl1l
Reactome Gene Sets,6,R-HSA-70326,Glucose metabolism,,-2.6,11,5.2,30286,84,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.71,Kansl1l
GO Biological Processes,19,GO:0061564,axon development,19_GO:0032502 developmental process,-2.6,4.3,3.9,30286,421,100,6,6,2.4,2045|4685|4747|8633|23767|57408,EPHA7|NCAM2|NEFL|UNC5C|FLRT3|LRTM1,-0.7,Kansl1l
Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-2.5,3.3,3.7,30286,726,100,8,8,2.7,3183|3190|5094|7314|7529|7534|59286|403314,HNRNPC|HNRNPK|PCBP2|UBB|YWHAB|YWHAZ|UBL5|APOBEC4,-0.7,Kansl1l
GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-2.5,4.3,3.9,30286,426,100,6,6,2.4,801|805|808|4067|7529|84707,CALM1|CALM2|CALM3|LYN|YWHAB|BEX2,-0.68,Kansl1l
GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-2.5,3.7,3.7,30286,574,100,7,7,2.6,1687|2045|3624|4067|7314|8633|27429,GSDME|EPHA7|INHBA|LYN|UBB|UNC5C|HTRA2,-0.68,Kansl1l
GO Biological Processes,19,GO:0030901,midbrain development,19_GO:0032502 developmental process,-2.5,10,5,30286,88,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.66,Kansl1l
GO Biological Processes,19,GO:0045185,maintenance of protein location,19_GO:0051179 localization,-2.5,10,5,30286,88,100,3,3,1.7,6500|7529|400916,SKP1|YWHAB|CHCHD10,-0.66,Kansl1l
Reactome Gene Sets,6,R-HSA-418346,Platelet homeostasis,,-2.5,10,5,30286,88,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.66,Kansl1l
Reactome Gene Sets,6,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,,-2.5,10,5,30286,88,100,3,3,1.7,7314|7529|7534,UBB|YWHAB|YWHAZ,-0.66,Kansl1l
Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-2.5,5.1,4.1,30286,298,100,5,5,2.2,801|805|808|3021|3326,CALM1|CALM2|CALM3|H3-3B|HSP90AB1,-0.66,Kansl1l
GO Biological Processes,19,GO:0019646,aerobic electron transport chain,19_GO:0008152 metabolic process,-2.5,10,5,30286,89,100,3,3,1.7,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-0.65,Kansl1l
GO Biological Processes,19,GO:0009205,purine ribonucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-2.5,6.6,4.4,30286,184,100,4,4,2,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-0.64,Kansl1l
GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-2.5,3.2,3.6,30286,746,100,8,8,2.7,801|805|808|1602|3624|55743|90293|373509,CALM1|CALM2|CALM3|DACH1|INHBA|CHFR|KLHL13|USP50,-0.64,Kansl1l
Reactome Gene Sets,6,R-HSA-69306,DNA Replication,,-2.5,6.5,4.3,30286,186,100,4,4,2,3021|5000|6500|7314,H3-3B|ORC4|SKP1|UBB,-0.63,Kansl1l
GO Biological Processes,19,GO:0009154,purine ribonucleotide catabolic process,19_GO:0008152 metabolic process,-2.5,10,4.9,30286,91,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.63,Kansl1l
Reactome Gene Sets,6,R-HSA-69052,Switching of origins to a post-replicative state,,-2.5,10,4.9,30286,91,100,3,3,1.7,5000|6500|7314,ORC4|SKP1|UBB,-0.63,Kansl1l
GO Biological Processes,19,GO:1904063,negative regulation of cation transmembrane transport,19_GO:0051179 localization,-2.5,9.9,4.9,30286,92,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.62,Kansl1l
Reactome Gene Sets,6,R-HSA-111885,Opioid Signalling,,-2.5,9.9,4.9,30286,92,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.62,Kansl1l
KEGG Pathway,24,hsa05034,Alcoholism,,-2.5,6.4,4.3,30286,188,100,4,4,2,801|805|808|3021,CALM1|CALM2|CALM3|H3-3B,-0.62,Kansl1l
GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-2.4,4.9,4,30286,307,100,5,5,2.2,1687|4067|4282|9447|373509,GSDME|LYN|MIF|AIM2|USP50,-0.62,Kansl1l
GO Biological Processes,19,GO:0061136,regulation of proteasomal protein catabolic process,19_GO:0008152 metabolic process,-2.4,6.4,4.3,30286,189,100,4,4,2,3326|6613|7314|55743,HSP90AB1|SUMO2|UBB|CHFR,-0.62,Kansl1l
GO Biological Processes,19,GO:0009408,response to heat,19_GO:0050896 response to stimulus,-2.4,9.8,4.9,30286,93,100,3,3,1.7,3326|4067|27429,HSP90AB1|LYN|HTRA2,-0.62,Kansl1l
KEGG Pathway,24,hsa04970,Salivary secretion,,-2.4,9.8,4.9,30286,93,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.62,Kansl1l
KEGG Pathway,24,hsa04912,GnRH signaling pathway,,-2.4,9.8,4.9,30286,93,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.62,Kansl1l
GO Biological Processes,19,GO:1904062,regulation of monoatomic cation transmembrane transport,19_GO:0051179 localization,-2.4,4.9,4,30286,309,100,5,5,2.2,801|805|808|4067|4697,CALM1|CALM2|CALM3|LYN|NDUFA4,-0.62,Kansl1l
GO Biological Processes,19,GO:0042391,regulation of membrane potential,19_GO:0065007 biological regulation,-2.4,4.1,3.8,30286,446,100,6,6,2.4,801|808|7314|29119|151647|400916,CALM1|CALM3|UBB|CTNNA3|TAFA4|CHCHD10,-0.62,Kansl1l
GO Biological Processes,19,GO:0009144,purine nucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-2.4,6.4,4.3,30286,190,100,4,4,2,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-0.62,Kansl1l
GO Biological Processes,19,GO:0009199,ribonucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-2.4,6.3,4.3,30286,191,100,4,4,2,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-0.61,Kansl1l
Reactome Gene Sets,6,R-HSA-5625740,RHO GTPases activate PKNs,,-2.4,9.7,4.8,30286,94,100,3,3,1.7,3021|7529|7534,H3-3B|YWHAB|YWHAZ,-0.61,Kansl1l
GO Biological Processes,19,GO:0042775,mitochondrial ATP synthesis coupled electron transport,19_GO:0008152 metabolic process,-2.4,9.7,4.8,30286,94,100,3,3,1.7,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-0.61,Kansl1l
GO Biological Processes,19,GO:0042773,ATP synthesis coupled electron transport,19_GO:0008152 metabolic process,-2.4,9.7,4.8,30286,94,100,3,3,1.7,1350|4697|4718,COX7C|NDUFA4|NDUFC2,-0.61,Kansl1l
Reactome Gene Sets,6,R-HSA-1592230,Mitochondrial biogenesis,,-2.4,9.6,4.8,30286,95,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.6,Kansl1l
GO Biological Processes,19,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,19_GO:0050896 response to stimulus,-2.4,9.5,4.8,30286,96,100,3,3,1.7,3357|3358|64805,HTR2B|HTR2C|P2RY12,-0.59,Kansl1l
GO Biological Processes,19,GO:0032410,negative regulation of transporter activity,19_GO:0051179 localization,-2.4,9.5,4.8,30286,96,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.59,Kansl1l
GO Biological Processes,19,GO:0042326,negative regulation of phosphorylation,19_GO:0048519 negative regulation of biological process,-2.4,4.8,3.9,30286,316,100,5,5,2.2,801|805|808|3624|4067,CALM1|CALM2|CALM3|INHBA|LYN,-0.59,Kansl1l
GO Biological Processes,19,GO:0045333,cellular respiration,19_GO:0008152 metabolic process,-2.4,6.2,4.2,30286,196,100,4,4,2,1350|4697|4718|400916,COX7C|NDUFA4|NDUFC2|CHCHD10,-0.59,Kansl1l
KEGG Pathway,24,hsa04070,Phosphatidylinositol signaling system,,-2.4,9.4,4.8,30286,97,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.59,Kansl1l
GO Biological Processes,19,GO:0046545,development of primary female sexual characteristics,19_GO:0022414 reproductive process,-2.4,9.4,4.8,30286,97,100,3,3,1.7,1602|3624|7314,DACH1|INHBA|UBB,-0.59,Kansl1l
GO Biological Processes,19,GO:0009261,ribonucleotide catabolic process,19_GO:0008152 metabolic process,-2.4,9.4,4.8,30286,97,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.59,Kansl1l
GO Biological Processes,19,GO:1903312,negative regulation of mRNA metabolic process,19_GO:0048519 negative regulation of biological process,-2.4,9.4,4.8,30286,97,100,3,3,1.7,3183|3190|169966,HNRNPC|HNRNPK|TENT5D,-0.59,Kansl1l
KEGG Pathway,24,hsa04713,Circadian entrainment,,-2.4,9.4,4.8,30286,97,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.59,Kansl1l
KEGG Pathway,24,hsa04925,Aldosterone synthesis and secretion,,-2.4,9.3,4.7,30286,98,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.57,Kansl1l
Reactome Gene Sets,6,R-HSA-4420097,VEGFA-VEGFR2 Pathway,,-2.4,9.2,4.7,30286,99,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.56,Kansl1l
Hallmark Gene Sets,23,M5891,HALLMARK HYPOXIA,,-2.4,6.1,4.1,30286,200,100,4,4,2,226|2597|4282|7167,ALDOA|GAPDH|MIF|TPI1,-0.56,Kansl1l
GO Biological Processes,19,GO:0006195,purine nucleotide catabolic process,19_GO:0008152 metabolic process,-2.3,9.1,4.7,30286,100,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.56,Kansl1l
GO Biological Processes,19,GO:0034766,negative regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-2.3,9.1,4.7,30286,100,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.56,Kansl1l
GO Biological Processes,19,GO:0030218,erythrocyte differentiation,19_GO:0042592 homeostatic process,-2.3,9,4.6,30286,101,100,3,3,1.7,212|3624|4067,ALAS2|INHBA|LYN,-0.55,Kansl1l
KEGG Pathway,24,hsa04916,Melanogenesis,,-2.3,9,4.6,30286,101,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.55,Kansl1l
KEGG Pathway,24,hsa05415,Diabetic cardiomyopathy,,-2.3,6,4.1,30286,203,100,4,4,2,1350|2597|4697|4718,COX7C|GAPDH|NDUFA4|NDUFC2,-0.54,Kansl1l
Reactome Gene Sets,6,R-HSA-9705683,SARS-CoV-2-host interactions,,-2.3,6,4.1,30286,203,100,4,4,2,3326|7314|7529|7534,HSP90AB1|UBB|YWHAB|YWHAZ,-0.54,Kansl1l
GO Biological Processes,19,GO:0043269,regulation of monoatomic ion transport,19_GO:0051179 localization,-2.3,3.9,3.6,30286,470,100,6,6,2.4,801|805|808|4067|4697|64805,CALM1|CALM2|CALM3|LYN|NDUFA4|P2RY12,-0.54,Kansl1l
GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-2.3,3.9,3.6,30286,470,100,6,6,2.4,801|805|808|3326|3357|4067,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN,-0.54,Kansl1l
KEGG Pathway,24,hsa05203,Viral carcinogenesis,,-2.3,5.9,4.1,30286,204,100,4,4,2,3190|4067|7529|7534,HNRNPK|LYN|YWHAB|YWHAZ,-0.54,Kansl1l
GO Biological Processes,19,GO:0008016,regulation of heart contraction,19_GO:0032501 multicellular organismal process,-2.3,5.9,4.1,30286,204,100,4,4,2,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-0.54,Kansl1l
GO Biological Processes,19,GO:0009141,nucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-2.3,5.9,4,30286,206,100,4,4,2,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-0.53,Kansl1l
GO Biological Processes,19,GO:0006325,chromatin organization,19_GO:0009987 cellular process,-2.3,3,3.4,30286,797,100,8,8,2.7,3006|3021|3151|3183|4674|6500|23270|124512,H1-2|H3-3B|HMGN2|HNRNPC|NAP1L2|SKP1|TSPYL4|METTL23,-0.53,Kansl1l
Reactome Gene Sets,6,R-HSA-72163,mRNA Splicing - Major Pathway,,-2.3,5.9,4,30286,207,100,4,4,2,3183|3190|5094|59286,HNRNPC|HNRNPK|PCBP2|UBL5,-0.52,Kansl1l
KEGG Pathway,24,hsa04625,C-type lectin receptor signaling pathway,,-2.3,8.7,4.5,30286,104,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.52,Kansl1l
Reactome Gene Sets,6,R-HSA-2187338,Visual phototransduction,,-2.3,8.7,4.5,30286,104,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.52,Kansl1l
GO Biological Processes,19,GO:0072523,purine-containing compound catabolic process,19_GO:0008152 metabolic process,-2.3,8.7,4.5,30286,105,100,3,3,1.7,226|2597|7167,ALDOA|GAPDH|TPI1,-0.51,Kansl1l
KEGG Pathway,24,hsa04015,Rap1 signaling pathway,,-2.3,5.8,4,30286,210,100,4,4,2,285|801|805|808,ANGPT2|CALM1|CALM2|CALM3,-0.51,Kansl1l
KEGG Pathway,24,hsa04922,Glucagon signaling pathway,,-2.3,8.5,4.5,30286,107,100,3,3,1.7,801|805|808,CALM1|CALM2|CALM3,-0.49,Kansl1l
