_MEMBER_Kansl1l,_LogP_Kansl1l,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.2135070756761204,R-HSA-1483249,M1,1,0,Reactome Gene Sets,6,Inositol phosphate metabolism,,-3.2135070756761204,18.171599999999998,6.994305574995197,30286,50,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.1671610716309986,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.1882160008006886,R-HSA-112043,M1,1,0,Reactome Gene Sets,6,PLC beta mediated events,,-3.1882160008006886,17.815294117647056,6.917442768965949,30286,51,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.1508712408703572,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.1847402863830196,R-HSA-9716542,M1,1,0,Reactome Gene Sets,6,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-3.1847402863830196,3.7752631578947367,4.344123641035967,30286,722,100,9,9.0,2.861817604250837,801|805|808|1794|3021|3183|3326|7529|7534,CALM1|CALM2|CALM3|DOCK2|H3-3B|HNRNPC|HSP90AB1|YWHAB|YWHAZ,-1.1496169864466463,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.176302120579562,R-HSA-418594,M1,1,0,Reactome Gene Sets,6,G alpha (i) signalling events,,-3.176302120579562,5.714339622641509,4.864257432444691,30286,318,100,6,6.0,2.3748684174075834,801|805|808|9934|10803|64805,CALM1|CALM2|CALM3|P2RY14|CCR9|P2RY12,-1.1433889754483058,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.1616619944199686,GO:0043270,M1,1,0,GO Biological Processes,19,positive regulation of monoatomic ion transport,19_GO:0051179 localization,-3.1616619944199686,7.176777251184835,5.182166407466067,30286,211,100,5,5.0,2.1794494717703365,801|805|808|4697|64805,CALM1|CALM2|CALM3|NDUFA4|P2RY12,-1.1309478133886504,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.143229663091984,GO:0034764,M1,1,0,GO Biological Processes,19,positive regulation of transmembrane transport,19_GO:0051179 localization,-3.143229663091984,7.1093896713615035,5.150035895554213,30286,213,100,5,5.0,2.1794494717703365,801|805|808|4697|23204,CALM1|CALM2|CALM3|NDUFA4|ARL6IP1,-1.1192948296775387,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.139178163057175,GO:0044839,M1,1,0,GO Biological Processes,19,cell cycle G2/M phase transition,19_GO:0009987 cellular process,-3.139178163057175,17.14301886792453,6.770068645843533,30286,53,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.1192948296775387,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.127135441016484,R-HSA-5683057,M1,1,0,Reactome Gene Sets,6,MAPK family signaling cascades,,-3.127135441016484,5.591261538461538,4.789680739984759,30286,325,100,6,6.0,2.3748684174075834,801|805|808|4747|7314|7529,CALM1|CALM2|CALM3|NEFL|UBB|YWHAB,-1.1143484959183365,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.1249922023549814,hsa05417,M1,1,0,KEGG Pathway,24,Lipid and atherosclerosis,,-3.1249922023549814,7.043255813953489,5.118318156775565,30286,215,100,5,5.0,2.1794494717703365,801|805|808|3326|4067,CALM1|CALM2|CALM3|HSP90AB1|LYN,-1.1143484959183365,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.1202129389002,R-HSA-195258,M1,1,0,Reactome Gene Sets,6,RHO GTPase Effectors,,-3.1202129389002,5.5741104294478525,4.779203748808167,30286,326,100,6,6.0,2.3748684174075834,801|805|808|3021|7529|7534,CALM1|CALM2|CALM3|H3-3B|YWHAB|YWHAZ,-1.1143484959183365,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.0775335188054393,R-HSA-5663202,M1,1,0,Reactome Gene Sets,6,Diseases of signal transduction by growth factor receptors and second messengers,,-3.0775335188054393,4.618779956427015,4.49650144176501,30286,459,100,7,7.0,2.551470164434615,801|805|808|4067|6500|7314|7529,CALM1|CALM2|CALM3|LYN|SKP1|UBB|YWHAB,-1.0825926074281953,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.071929159704922,GO:0071902,M1,1,0,GO Biological Processes,19,positive regulation of protein serine/threonine kinase activity,19_GO:0048518 positive regulation of biological process,-3.071929159704922,9.538897637795277,5.550168961329192,30286,127,100,4,4.0,1.9595917942265424,801|805|808|3357,CALM1|CALM2|CALM3|HTR2B,-1.08225966289297,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.069194919345701,R-HSA-112040,M1,1,0,Reactome Gene Sets,6,G-protein mediated events,,-3.069194919345701,16.224642857142857,6.563463262377066,30286,56,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.08225966289297,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.069194919345701,R-HSA-2151201,M1,1,0,Reactome Gene Sets,6,Transcriptional activation of mitochondrial biogenesis,,-3.069194919345701,16.224642857142857,6.563463262377066,30286,56,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.08225966289297,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.069194919345701,R-HSA-5578775,M1,1,0,Reactome Gene Sets,6,Ion homeostasis,,-3.069194919345701,16.224642857142857,6.563463262377066,30286,56,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.08225966289297,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.062643926299827,R-HSA-8939211,M1,1,0,Reactome Gene Sets,6,ESR-mediated signaling,,-3.062643926299827,6.821171171171172,5.010424021825147,30286,222,100,5,5.0,2.1794494717703365,801|805|808|3021|3326,CALM1|CALM2|CALM3|H3-3B|HSP90AB1,-1.0776872358291838,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.046750812619405,R-HSA-936837,M1,1,0,Reactome Gene Sets,6,Ion transport by P-type ATPases,,-3.046750812619405,15.94,6.498111217242079,30286,57,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.0695128982426663,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.0466442512013527,R-HSA-114608,M1,1,0,Reactome Gene Sets,6,Platelet degranulation,,-3.0466442512013527,9.391007751937986,5.49700224844971,30286,129,100,4,4.0,1.9595917942265424,226|801|805|808,ALDOA|CALM1|CALM2|CALM3,-1.0695128982426663,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.003095063556781,GO:0098900,M1,1,0,GO Biological Processes,19,regulation of action potential,19_GO:0050789 regulation of biological process,-3.003095063556781,15.399661016949151,6.372234600464037,30286,59,100,3,3.0,1.7058722109231979,801|808|29119,CALM1|CALM3|CTNNA3,-1.0355511746038193,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.985272521516588,R-HSA-76005,M1,1,0,Reactome Gene Sets,6,Response to elevated platelet cytosolic Ca2+,,-2.985272521516588,9.040597014925373,5.369002898859281,30286,134,100,4,4.0,1.9595917942265424,226|801|805|808,ALDOA|CALM1|CALM2|CALM3,-1.0215051301158828,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.940486360671252,R-HSA-4086398,M1,1,0,Reactome Gene Sets,6,Ca2+ pathway,,-2.940486360671252,14.654516129032256,6.19451336635423,30286,62,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.9804629104044214,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.940486360671252,R-HSA-8986944,M1,1,0,Reactome Gene Sets,6,Transcriptional Regulation by MECP2,,-2.940486360671252,14.654516129032256,6.19451336635423,30286,62,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.9804629104044214,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.9157157881423768,R-HSA-199991,M1,1,0,Reactome Gene Sets,6,Membrane Trafficking,,-2.9157157881423768,3.8215772870662463,4.1325735248618045,30286,634,100,8,8.0,2.7129319932501073,801|805|808|830|7314|7529|7534|60592,CALM1|CALM2|CALM3|CAPZA2|UBB|YWHAB|YWHAZ|SCOC,-0.9594042791212636,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.894104929105381,GO:0051338,M1,1,0,GO Biological Processes,19,regulation of transferase activity,19_GO:0065007 biological regulation,-2.894104929105381,3.7916744913928015,4.105214326077423,30286,639,100,8,8.0,2.7129319932501073,801|805|808|3326|3357|4067|6500|128344,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN|SKP1|CIMAP3,-0.9414739038226355,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.8477392574711278,R-HSA-3858494,M1,1,0,Reactome Gene Sets,6,Beta-catenin independent WNT signaling,,-2.8477392574711278,8.297534246575342,5.087353906858472,30286,146,100,4,4.0,1.9595917942265424,801|805|808|7314,CALM1|CALM2|CALM3|UBB,-0.9104090008155046,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.843006123099105,GO:0048857,M1,1,0,GO Biological Processes,19,neural nucleus development,19_GO:0032502 developmental process,-2.843006123099105,13.560895522388059,5.924189819126146,30286,67,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.9104090008155046,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.843006123099105,hsa04720,M1,1,0,KEGG Pathway,24,Long-term potentiation,,-2.843006123099105,13.560895522388059,5.924189819126146,30286,67,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.9104090008155046,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.8244459420757764,GO:0051926,M1,1,0,GO Biological Processes,19,negative regulation of calcium ion transport,19_GO:0051179 localization,-2.8244459420757764,13.361470588235292,5.873578033378106,30286,68,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.8950065794549646,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.8111926041423674,hsa04020,M1,1,0,KEGG Pathway,24,Calcium signaling pathway,,-2.8111926041423674,5.985375494071147,4.583210268282642,30286,253,100,5,5.0,2.1794494717703365,801|805|808|3357|3358,CALM1|CALM2|CALM3|HTR2B|HTR2C,-0.8852137736310621,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.8061760144942802,hsa04924,M1,1,0,KEGG Pathway,24,Renin secretion,,-2.8061760144942802,13.16782608695652,5.824020191829741,30286,69,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.8836303598213688,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.8061760144942802,hsa05031,M1,1,0,KEGG Pathway,24,Amphetamine addiction,,-2.8061760144942802,13.16782608695652,5.824020191829741,30286,69,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.8836303598213688,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.791272763071395,GO:0045936,M1,1,0,GO Biological Processes,19,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-2.791272763071395,4.807301587301587,4.287266682792719,30286,378,100,6,6.0,2.3748684174075834,801|805|808|3624|4067|7529,CALM1|CALM2|CALM3|INHBA|LYN|YWHAB,-0.8707416093931353,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.7887575169444676,GO:0045860,M1,1,0,GO Biological Processes,19,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-2.7887575169444676,5.915234375000001,4.545666323485886,30286,256,100,5,5.0,2.1794494717703365,801|805|808|3326|3357,CALM1|CALM2|CALM3|HSP90AB1|HTR2B,-0.8707416093931353,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.785485054371085,GO:0010563,M1,1,0,GO Biological Processes,19,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-2.785485054371085,4.7946174142480205,4.27870338041095,30286,379,100,6,6.0,2.3748684174075834,801|805|808|3624|4067|7529,CALM1|CALM2|CALM3|INHBA|LYN|YWHAB,-0.8697253890414657,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.7628410937641963,GO:0034767,M1,1,0,GO Biological Processes,19,positive regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-2.7628410937641963,7.866493506493507,4.916911595370086,30286,154,100,4,4.0,1.9595917942265424,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-0.8537630137910923,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.7530247328616886,GO:0032413,M1,1,0,GO Biological Processes,19,negative regulation of ion transmembrane transporter activity,19_GO:0051179 localization,-2.7530247328616886,12.619166666666665,5.681305226412031,30286,72,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.8468983669655847,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.752673811388603,R-HSA-5653656,M1,1,0,Reactome Gene Sets,6,Vesicle-mediated transport,,-2.752673811388603,3.6001188707280836,3.926182990256637,30286,673,100,8,8.0,2.7129319932501073,801|805|808|830|7314|7529|7534|60592,CALM1|CALM2|CALM3|CAPZA2|UBB|YWHAB|YWHAZ|SCOC,-0.8468983669655847,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.71056768576549,GO:0043549,M1,1,0,GO Biological Processes,19,regulation of kinase activity,19_GO:0008152 metabolic process,-2.71056768576549,3.985,3.9979603017381233,30286,532,100,7,7.0,2.551470164434615,801|805|808|3326|3357|4067|128344,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN|CIMAP3,-0.8114025491880854,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.709029640478527,GO:0071900,M1,1,0,GO Biological Processes,19,regulation of protein serine/threonine kinase activity,19_GO:0008152 metabolic process,-2.709029640478527,5.6715355805243455,4.412941663758796,30286,267,100,5,5.0,2.1794494717703365,801|805|808|3357|4067,CALM1|CALM2|CALM3|HTR2B|LYN,-0.8114025491880854,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.7022012414487357,GO:1901019,M1,1,0,GO Biological Processes,19,regulation of calcium ion transmembrane transporter activity,19_GO:0051179 localization,-2.7022012414487357,12.1144,5.546833235624123,30286,75,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.8109845171966423,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.7022012414487357,hsa05214,M1,1,0,KEGG Pathway,24,Glioma,,-2.7022012414487357,12.1144,5.546833235624123,30286,75,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.8109845171966423,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.6879471805110455,R-HSA-112315,M1,1,0,Reactome Gene Sets,6,Transmission across Chemical Synapses,,-2.6879471805110455,5.608518518518519,4.37802075229732,30286,270,100,5,5.0,2.1794494717703365,801|805|808|4747|4900,CALM1|CALM2|CALM3|NEFL|NRGN,-0.8039695339329074,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.685744701952159,hsa04971,M1,1,0,KEGG Pathway,24,Gastric acid secretion,,-2.685744701952159,11.954999999999998,5.5037008558833485,30286,76,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.8039695339329074,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.685744701952159,hsa05133,M1,1,0,KEGG Pathway,24,Pertussis,,-2.685744701952159,11.954999999999998,5.5037008558833485,30286,76,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.8039695339329074,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.669519740903973,R-HSA-9009391,M1,1,0,Reactome Gene Sets,6,Extra-nuclear estrogen signaling,,-2.669519740903973,11.79974025974026,5.461368784553517,30286,77,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.7923894779304848,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.6348700284932915,GO:0006937,M1,1,0,GO Biological Processes,19,regulation of muscle contraction,19_GO:0032501 multicellular organismal process,-2.6348700284932915,7.254131736526946,4.6646170076166396,30286,167,100,4,4.0,1.9595917942265424,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-0.7653725539344345,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.6254922521719615,GO:1903169,M1,1,0,GO Biological Processes,19,regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-2.6254922521719615,7.2109523809523814,4.646337802175439,30286,168,100,4,4.0,1.9595917942265424,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-0.757505368638343,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.5916644568450375,GO:1904427,M1,1,0,GO Biological Processes,19,positive regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-2.5916644568450375,11.080243902439024,5.260859955541823,30286,82,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.7326324159643454,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.5818262893189416,GO:0044057,M1,1,0,GO Biological Processes,19,regulation of system process,19_GO:0032501 multicellular organismal process,-2.5818262893189416,3.779001782531194,3.8240215361546515,30286,561,100,7,7.0,2.551470164434615,801|805|808|3358|3624|29119|151647,CALM1|CALM2|CALM3|HTR2C|INHBA|CTNNA3|TAFA4,-0.7242689340042553,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.5325997776304527,GO:0031400,M1,1,0,GO Biological Processes,19,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-2.5325997776304527,4.265633802816901,3.906954790637611,30286,426,100,6,6.0,2.3748684174075834,801|805|808|4067|7529|84707,CALM1|CALM2|CALM3|LYN|YWHAB|BEX2,-0.6823416610572658,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.504749613741988,GO:0030901,M1,1,0,GO Biological Processes,19,midbrain development,19_GO:0032502 developmental process,-2.504749613741988,10.324772727272727,5.041984501598941,30286,88,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.6618554883802291,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.504749613741988,R-HSA-418346,M1,1,0,Reactome Gene Sets,6,Platelet homeostasis,,-2.504749613741988,10.324772727272727,5.041984501598941,30286,88,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.6618554883802291,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.5035134331914985,R-HSA-9006931,M1,1,0,Reactome Gene Sets,6,Signaling by Nuclear Receptors,,-2.5035134331914985,5.081543624161075,4.075396130480431,30286,298,100,5,5.0,2.1794494717703365,801|805|808|3021|3326,CALM1|CALM2|CALM3|H3-3B|HSP90AB1,-0.6618554883802291,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.4781464508210136,GO:0010564,M1,1,0,GO Biological Processes,19,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-2.4781464508210136,3.2478284182305632,3.577983478705775,30286,746,100,8,8.0,2.7129319932501073,801|805|808|1602|3624|55743|90293|373509,CALM1|CALM2|CALM3|DACH1|INHBA|CHFR|KLHL13|USP50,-0.6407255589529989,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.4503063856834055,GO:1904063,M1,1,0,GO Biological Processes,19,negative regulation of cation transmembrane transport,19_GO:0051179 localization,-2.4503063856834055,9.875869565217391,4.907445722738391,30286,92,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.6210891446414256,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.4503063856834055,R-HSA-111885,M1,1,0,Reactome Gene Sets,6,Opioid Signalling,,-2.4503063856834055,9.875869565217391,4.907445722738391,30286,92,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.6210891446414256,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.4501579621446745,hsa05034,M1,1,0,KEGG Pathway,24,Alcoholism,,-2.4501579621446745,6.443829787234042,4.309487729392978,30286,188,100,4,4.0,1.9595917942265424,801|805|808|3021,CALM1|CALM2|CALM3|H3-3B,-0.6210891446414256,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.4370976028430853,hsa04912,M1,1,0,KEGG Pathway,24,GnRH signaling pathway,,-2.4370976028430853,9.769677419354839,4.875093670039166,30286,93,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.6157074904216462,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.4370976028430853,hsa04970,M1,1,0,KEGG Pathway,24,Salivary secretion,,-2.4370976028430853,9.769677419354839,4.875093670039166,30286,93,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.6157074904216462,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.4365818293096235,GO:1904062,M1,1,0,GO Biological Processes,19,regulation of monoatomic cation transmembrane transport,19_GO:0051179 localization,-2.4365818293096235,4.900647249190939,3.9667318021240097,30286,309,100,5,5.0,2.1794494717703365,801|805|808|4067|4697,CALM1|CALM2|CALM3|LYN|NDUFA4,-0.6157074904216462,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.4351536950540407,GO:0042391,M1,1,0,GO Biological Processes,19,regulation of membrane potential,19_GO:0065007 biological regulation,-2.4351536950540407,4.074349775784753,3.7647167106376007,30286,446,100,6,6.0,2.3748684174075834,801|808|7314|29119|151647|400916,CALM1|CALM3|UBB|CTNNA3|TAFA4|CHCHD10,-0.6156301954570221,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.4111382254667455,R-HSA-1592230,M1,1,0,Reactome Gene Sets,6,Mitochondrial biogenesis,,-2.4111382254667455,9.564,4.811834895440162,30286,95,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.5996326978855752,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.398381146346844,GO:0032410,M1,1,0,GO Biological Processes,19,negative regulation of transporter activity,19_GO:0051179 localization,-2.398381146346844,9.464374999999999,4.7809033148571425,30286,96,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.5895157149318822,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.3954494348952555,GO:0042326,M1,1,0,GO Biological Processes,19,negative regulation of phosphorylation,19_GO:0048519 negative regulation of biological process,-2.3954494348952555,4.792088607594938,3.9002249095240917,30286,316,100,5,5.0,2.1794494717703365,801|805|808|3624|4067,CALM1|CALM2|CALM3|INHBA|LYN,-0.5878980573781247,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.3857683204448885,hsa04070,M1,1,0,KEGG Pathway,24,Phosphatidylinositol signaling system,,-2.3857683204448885,9.36680412371134,4.75042111191241,30286,97,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.5860188500233777,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.3857683204448885,hsa04713,M1,1,0,KEGG Pathway,24,Circadian entrainment,,-2.3857683204448885,9.36680412371134,4.75042111191241,30286,97,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.5860188500233777,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.373296754165105,hsa04925,M1,1,0,KEGG Pathway,24,Aldosterone synthesis and secretion,,-2.373296754165105,9.271224489795918,4.7203769448812,30286,98,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.5748340831499101,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.360963545974789,R-HSA-4420097,M1,1,0,Reactome Gene Sets,6,VEGFA-VEGFR2 Pathway,,-2.360963545974789,9.177575757575758,4.690759871715395,30286,99,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.5637838728850216,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.3487658827117075,GO:0034766,M1,1,0,GO Biological Processes,19,negative regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-2.3487658827117075,9.085799999999999,4.6615593320707,30286,100,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.5554126174749932,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.336701036130269,hsa04916,M1,1,0,KEGG Pathway,24,Melanogenesis,,-2.336701036130269,8.995841584158415,4.63276513031298,30286,101,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.5458801074089498,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.325153323566081,GO:0043269,M1,1,0,GO Biological Processes,19,regulation of monoatomic ion transport,19_GO:0051179 localization,-2.325153323566081,3.866297872340425,3.604595743581194,30286,470,100,6,6.0,2.3748684174075834,801|805|808|4067|4697|64805,CALM1|CALM2|CALM3|LYN|NDUFA4|P2RY12,-0.5412135432254779,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.325153323566081,GO:0045859,M1,1,0,GO Biological Processes,19,regulation of protein kinase activity,19_GO:0008152 metabolic process,-2.325153323566081,3.866297872340425,3.604595743581194,30286,470,100,6,6.0,2.3748684174075834,801|805|808|3326|3357|4067,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN,-0.5412135432254779,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.3245248701680516,GO:0008016,M1,1,0,GO Biological Processes,19,regulation of heart contraction,19_GO:0032501 multicellular organismal process,-2.3245248701680516,5.93843137254902,4.0734440762850195,30286,204,100,4,4.0,1.9595917942265424,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-0.5412135432254779,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.3012773160405615,R-HSA-2187338,M1,1,0,Reactome Gene Sets,6,Visual phototransduction,,-2.3012773160405615,8.736346153846153,4.5487237350139305,30286,104,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.5241262978028063,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.3012773160405615,hsa04625,M1,1,0,KEGG Pathway,24,C-type lectin receptor signaling pathway,,-2.3012773160405615,8.736346153846153,4.5487237350139305,30286,104,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.5241262978028063,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.2803011179709505,hsa04015,M1,1,0,KEGG Pathway,24,Rap1 signaling pathway,,-2.2803011179709505,5.768761904761905,3.991317294494025,30286,210,100,4,4.0,1.9595917942265424,285|801|805|808,ANGPT2|CALM1|CALM2|CALM3,-0.5055899627902942,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.2669581941389483,hsa04922,M1,1,0,KEGG Pathway,24,Glucagon signaling pathway,,-2.2669581941389483,8.491401869158878,4.468004136030251,30286,107,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.49359802472763004,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.2658829474421602,hsa05170,M1,1,0,KEGG Pathway,24,Human immunodeficiency virus 1 infection,,-2.2658829474421602,5.71433962264151,3.964644068020163,30286,212,100,4,4.0,1.9595917942265424,801|805|808|6500,CALM1|CALM2|CALM3|SKP1,-0.49359802472763004,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-2.2557531291352064,R-HSA-194138,M1,1,0,Reactome Gene Sets,6,Signaling by VEGF,,-2.2557531291352064,8.412777777777777,4.441796286791731,30286,108,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-0.49066662229883173,0,1,0,0,-7.843324244599834,227.14499999999998,
